,Unnamed: 0,market,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc,prediction,probability
210,210,FIOUSDT,-1.9860087547150096,0.2407058225794879,72.0,0.0,72.0,1.0770300086734217,9.545568545256025,8.468538536582603,41.98717948717948,37.97483380816711,4.01234567901237,59.86713274446844,0.0332740161121686,2.346306541952044,0.6155598559635499,1.0,0.5872188826188218,0.5441664060056303,0.4886305525208619,0.4081934325836765,1.0,0.8
217,217,FLOKIUSDT,1.09778293549137,-0.2419393983553807,96.0,52.0,44.0,1.827250777091208,2.6545292441016244,0.8272784670104166,74.2255266418835,83.17796867354302,-8.952442031659515,59.99717712108816,0.6392408364651946,3.0212647897037264,0.4378043453642438,0.7211789578410646,0.3987540226091262,0.4629940119760479,0.495080722082877,0.8117073990089864,1.0,0.8
571,571,WAXPBTC,-0.2841077429549079,-1.5034257644651805,8.0,88.0,-80.0,0.0287071525588866,-2.465630295536645,-2.494337448095532,23.5294117647059,22.910216718266245,0.6191950464396534,26.72571740654034,-0.5475275373480896,2.346306541952044,0.5065606964226853,0.4629940119760479,0.4680892839027837,0.6465006497974161,0.5896528582758831,0.6329404060248854,1.0,0.8
568,568,WANUSDT,0.3982477868934368,-0.2838835245446038,84.0,0.0,84.0,0.939676883744289,1.6237808040602388,0.6841039203159498,35.39518900343641,39.63344788087054,-4.238258877434134,53.13814202622567,0.0557497247584971,2.346306541952044,0.5918407877860069,0.3926999390532945,0.3873535787805366,0.6830871439677716,0.5481141214049673,0.6329404060248854,1.0,0.8
567,567,WANBTC,-0.2358825119478574,-1.1079879163160546,80.0,96.0,-16.0,-0.2741341148179455,-1.9985838365663129,-1.7244497217483672,12.84403669724774,7.974370176205039,4.869666521042702,32.84306850216504,-0.7146888774173333,2.346306541952044,0.4864874162592794,0.5126362422993482,0.5581206752834604,0.3649924471299094,0.5150383910153564,1.0,1.0,0.8
26,26,ALGOUSDT,0.922248886291932,0.8884915680451994,96.0,0.0,96.0,1.8625089282008087,1.8297277299262549,-0.0327811982745545,85.06024096385545,88.27152621628578,-3.2112852524303293,62.0856754619457,0.213310402740005,2.346306541952044,0.5661447055993138,0.3926999390532945,0.4414433118109909,0.4249596951487616,0.4467298359140281,1.0,1.0,0.8
602,602,ZILBTC,-0.2699434972515168,0.2357882856169579,0.0,84.0,-84.0,0.1794696463730658,-1.5945141943897303,-1.773983840762796,50.00000000000004,52.3809523809524,-2.3809523809523583,39.26290188374302,-0.6406783162076682,2.346306541952044,0.5107371148749946,0.4774383646945456,0.4255784682767918,0.7112632005004231,0.4995770875428786,0.6329404060248854,1.0,0.8
3,3,ACABTC,0.4117464506214702,-0.5618295027706666,72.0,28.000000000000004,44.0,-0.1085702561416983,0.4684589555339542,0.5770292116756526,24.675324675324664,26.975108225108237,-2.299783549783569,48.91959963427104,-0.2963500985222701,2.346306541952044,0.6078024109618162,0.4531810705034883,0.4832688776905348,0.5595831351709022,0.524385022750269,0.6329404060248854,1.0,0.8
231,231,FXSUSDT,-1.1221566203957811,-0.3304731617317196,52.0,100.0,-48.0,-1.6874056235663706,-2.458118261138189,-0.7707126375718185,0.7317073170731982,6.355013550135556,-5.623306233062358,39.04546271187692,0.3925021366938389,2.346306541952044,0.5376654517552273,0.5085057874430025,0.6329404060248854,0.7042513630995754,0.5042742384474669,0.8733762566361686,1.0,0.8
434,434,PYTHUSDT,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.7
585,585,XLMBTC,-0.8938989075859952,-0.0503475921889156,8.0,84.0,-76.0,-0.3025325774601057,-4.028829843803857,-3.7262972663437512,12.820512820512803,9.742831694051214,3.0776811264615898,23.541843366032268,-0.6289682000578853,2.346306541952044,0.4973315886971096,0.4369239269658688,0.5569554086857189,0.54243730707416,0.6846826198835283,0.4629940119760479,1.0,0.7
433,433,PYTHBTC,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.7
338,338,MANAUSDT,0.4310638564839536,1.269959974834204,100.0,0.0,100.0,1.216611089174373,1.999177967906867,0.7825668787324938,62.94736842105264,81.14107333779438,-18.193704916741744,56.091522526236496,0.0804932629674349,2.346306541952044,0.6051735608343444,0.5347904274450132,0.4081934325836765,0.5,0.540453129457193,0.7752155604571888,1.0,0.7
23,23,ALCXBTC,-0.390212532502263,-0.2537061020888861,20.0,92.0,-72.0,-0.012254283688887,-2.084607083591252,-2.0723527999023643,19.03827281648678,15.66895649329407,3.3693163231927112,43.77579705145979,-0.2720452342036005,2.346306541952044,0.4788862166104375,0.5232000618668317,0.4663555654146514,0.5600018690715387,0.4853944575448564,0.6329404060248854,1.0,0.7
334,334,LUNCUSDT,0.8674707316573125,0.521400733515939,92.0,0.0,92.0,1.530387567669375,1.7731887854052566,0.2428012177358815,67.20000000000002,70.77774251424846,-3.577742514248442,60.618209990235336,0.3582675657447803,2.346306541952044,0.5872188826188218,0.3012311048776687,0.307955790102559,0.3763733971238631,0.4646575043909693,0.7211789578410646,1.0,0.7
208,208,FILUSDT,1.5579357049165228,0.5089549761682473,100.0,0.0,100.0,1.964002694514782,2.0405041292561563,0.0765014347413743,76.55844155844157,84.03637460655004,-7.477933048108468,65.71433602354482,0.2732624815915246,2.346306541952044,0.6125018003744779,0.3926999390532945,0.3012311048776687,0.5085057874430025,0.4362221376851308,0.7211789578410646,1.0,0.7
191,191,EOSUSDT,0.2568828268217515,0.8288215035189109,96.0,0.0,96.0,0.8697869877637918,1.0911335890604867,0.2213466012966949,78.3505154639175,83.46935853379148,-5.118843069873975,57.66731048461449,-0.2144341812479668,2.346306541952044,0.4870858006803578,0.4081934325836764,0.3127325675457046,0.3811270160495288,0.5098246076750627,0.7752155604571888,1.0,0.7
581,581,WRXUSDT,2.059409366307388,0.2805039227625489,76.0,48.0,28.0,2.4340851275394613,3.374012930148325,0.939927802608864,73.63304981773997,59.29526123936814,14.337788578371836,67.87141739167802,0.5724637494178951,2.346306541952044,0.3149875748563979,0.7752155604571888,0.3300606164091181,0.2564340673918811,0.4038479800953448,0.7752155604571888,1.0,0.7
102,102,BNXUSDT,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.7
101,101,BNXBTC,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.7
441,441,QUICKBTC,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.7
12,12,ADXBTC,-0.4662291758263241,0.1857060796939404,0.0,88.0,-88.0,0.0841890131968305,-2.061839235326196,-2.1460282485230264,27.083333333333336,29.86111111111113,-2.777777777777793,39.75147774256497,-0.6693587069124288,2.346306541952044,0.4423384970500154,0.4944998720900486,0.4545190313678744,0.5797405713428808,0.4653970987920122,0.7211789578410646,1.0,0.7
416,416,PIXELUSDT,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.7
415,415,PIXELBTC,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.7
593,593,XVGUSDT,1.457117314737911,-0.0630612375727607,96.0,0.0,96.0,1.132769547656105,1.4219492883319482,0.2891797406758433,60.67669172932328,70.94285918323625,-10.26616745391297,70.84657114279494,0.2038921647673332,2.346306541952044,0.4152141892721247,0.4218095974925112,0.5760163207298483,0.5347904274450132,0.2298484588249283,1.0,1.0,0.7
594,594,XVSBTC,1.1423815870562095,0.4832903079983315,16.0,80.0,-64.0,0.0336929920835036,-6.32583933557968,-6.359532327663183,61.23348017621142,40.7338505653357,20.49962961087572,42.42758023518984,0.572239091839283,2.346306541952044,0.4720473059010274,0.596451529956287,0.4663555654146514,1.0,0.4851834025422735,0.7752155604571888,1.0,0.7
138,138,CREOUSDT,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.7
110,110,BTTCUSDT,0.3462633567535472,0.114041443957971,64.0,0.0,64.0,2.208662216545153,3.095007030711656,0.8863448141665036,72.97297297297295,76.57657657657656,-3.6036036036036014,60.735832783771166,0.6928216558033993,2.346306541952044,0.5372407168986164,0.7211789578410646,0.5085057874430025,0.4963091340907632,0.4561891151289481,0.6329404060248854,1.0,0.7
8,8,ACHUSDT,0.6786996711878939,-0.3891400260394402,96.0,0.0,96.0,1.0929058189123038,1.5606660826965104,0.4677602637842066,69.5219123505976,79.1578619136313,-9.63594956303369,61.288444191075,-0.2384153410616995,2.346306541952044,0.5347904274450132,0.4038479800953448,0.5830074295997667,0.3649924471299093,0.4702084332408971,0.8380057803468208,1.0,0.7
