,market,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc,avg prob,logreg,rf,avg,init_price,max_price,cur_price,% to max,% to last
426,PORTOUSDT,1.43980954,-0.615854567,100,0,100,1.057033337,5.10826706,4.051233723,48.09474768,75.3502009,-27.25545322,71.97462312,-0.12001067,2.346306542,0.462994012,0.319856591,0.584494884,0.5,0.207859041,0.632940406,0.451357489,0.407627474,0.4,0.403813737,2.707,3.242,3.1,19.76%,14.52%
237,GASUSDT,0.021071932,0.827875988,92,0,92,0.480754319,0.469745384,-0.011008935,57.73195876,65.13038205,-7.398423287,58.67681757,0.679845605,2.779079877,0.419347251,0.468462868,0.472632227,0.424959695,0.503418498,0.632940406,0.486960157,0.50700902,0.3,0.40350451,6.417,7.792,7.206,21.43%,12.30%
142,CTKUSDT,1.513228083,0.815000607,92,0,92,1.836441668,2.212166525,0.375724856,70.12195122,79.57317073,-9.451219512,58.63501177,0.079252223,2.346306542,0.514831708,0.346648733,0.431403181,0.364992447,0.508505787,0.77521556,0.490266236,0.506112816,0.3,0.403056408,0.6959,0.9581,0.9547,37.68%,37.19%
430,PSGUSDT,0.106713532,-0.28546722,100,0,100,0.625187422,1.35880682,0.733619397,62.60330579,64.26234427,-1.659038488,68.13743081,-0.440311423,2.346306542,0.401651235,0.439398072,0.381559501,0.579740571,0.388486937,0.462994012,0.442305055,0.403063542,0.4,0.401531771,3.439,4.684,4.684,36.20%,36.20%
54,ASRUSDT,0.864202918,1.11728675,100,0,100,1.363835549,1.943144543,0.579308995,74.41253264,82.39634702,-7.983814382,71.58961484,-0.204308815,2.346306542,0.579740571,0.436923927,0.234626531,0.462994012,0.194464006,0.77521556,0.447327435,0.5967311,0.2,0.39836555,2.517,3.32,2.965,31.90%,17.80%
245,GMTUSDT,0.794524973,0.607609613,96,60,36,1.437897816,-0.86844349,-2.306341306,74.4813278,84.04222367,-9.560895873,51.47974058,0.083788933,2.346306542,0.508505787,0.378339586,0.205499841,0.364992447,0.54211929,0.77521556,0.462445418,0.495137696,0.3,0.397568848,0.2682,0.3435,0.3173,28.08%,18.31%
401,ORNUSDT,10.3189494,0.847039001,96,60,36,7.826025486,14.19935003,6.373324545,86.62464986,80.40062542,6.224024442,82.54362409,0.194485695,2.346306542,0.5,0.5,0.5,0.109661315,0,1,0.434943553,0.492661247,0.3,0.396330624,1.8346,2.2001,1.9508,19.92%,6.33%
436,QIUSDT,1.088813178,0.349442729,76,0,76,0.969276397,0.724270392,-0.245006005,45.16129032,56.05734767,-10.89605735,50.91647721,0.737807748,2.346306542,0.454852069,0.404206564,0.462994012,0.484683856,0.545202305,0.508505787,0.476740766,0.385498581,0.4,0.392749291,0.01687,0.02707,0.02391,60.46%,41.73%
489,SNXUSDT,1.110984288,-0.241220991,92,0,92,1.806989154,2.838380144,1.03139099,71.30434783,77.68115942,-6.376811594,58.54657674,0.794023832,2.346306542,0.472047306,0.462994012,0.383008234,0.408193433,0.506243825,0.462994012,0.449246803,0.284560923,0.5,0.392280461,3.638,4.728,4.529,29.96%,24.49%
18,AGLDBTC,0.125986606,0.263350228,56,0,56,-0.025520731,-1.146305931,-1.120785201,28.87596899,25.71059432,3.165374677,49.04465777,0.610834794,2.346306542,0.413845349,0.440084656,0.462994012,0.508505787,0.525477769,0.632940406,0.497307997,0.58155554,0.2,0.39077777,2.62E-05,2.71E-05,2.67E-05,3.43%,1.68%
284,IOTXBTC,3.364291893,2.073270346,100,72,28,3.250900326,1.377243901,-1.873656425,69.49152542,63.93307258,5.558452847,78.97706706,0.28205638,2.346306542,0.364992447,0.462994012,0.462994012,0.534790427,0,0.632940406,0.409785217,0.478598077,0.3,0.389299038,9.70E-07,1.39E-06,1.29E-06,43.30%,32.99%
229,FTMUSDT,0.633897902,0.320030538,96,0,96,1.233399124,1.852269206,0.618870082,62.57521059,78.66999466,-16.09478407,52.68481847,0.283504064,2.346306542,0.512705652,0.484683856,0.354974168,0.462994012,0.547929713,0.632940406,0.499371301,0.57788098,0.2,0.38894049,0.398,0.8495,0.8166,113.44%,105.18%
153,DASHBTC,-0.128211777,0.508088804,0,84,-84,0.042561902,-1.014741273,-1.057303175,39.90990991,36.00173393,3.908175983,40.08761738,-0.650428706,2.346306542,0.432097521,0.431986848,0.469675295,0.433870153,0.470748452,0.632940406,0.478553112,0.475834173,0.3,0.387917086,0.0005819,0.0005897,0.0005768,1.34%,-0.88%
496,STGBTC,-0.081260538,1.073637048,100,92,8,0.361466413,-0.357000143,-0.718466556,71.20622568,44.48596044,26.72026524,61.05229349,-0.704723032,2.346306542,0.449641379,0.426644708,0.536390003,0,0.455795051,0.873376257,0.456974566,0.274557579,0.5,0.387278789,1.23E-05,1.37E-05,1.31E-05,11.21%,6.58%
31,ALPHABTC,-0.179348506,0.381784679,12,76,-64,1.110259599,-0.684043683,-1.794303282,62.12121212,59.8989899,2.222222222,63.08637142,-0.666580274,2.346306542,0.483002978,0.279071294,0.589652858,0.6125018,0.436673029,0.721178958,0.52034682,0.671338597,0.1,0.385669299,2.37E-06,2.45E-06,2.40E-06,3.38%,1.27%
198,ETHBTC,-0.289579354,0.279638214,0,76,-76,0.704733962,-1.450739028,-2.15547299,64.21052632,59.22807018,4.98245614,50.72131662,-0.814141242,2.346306542,0.511674101,0.375592632,0.367278966,0.508505787,0.537665452,0.5,0.466786156,0.368371363,0.4,0.384185682,0.05394,0.05427,0.0542,0.61%,0.48%
530,TRBBTC,-0.370626978,-0.08796029,8,84,-76,0.178106754,-1.964944743,-2.143051498,17.81156666,19.31396506,-1.502398407,40.09491901,0.767619149,2.346306542,0.512536326,0.492107943,0.433632962,0.66506107,0.470748452,0.508505787,0.513765423,0.666266222,0.1,0.383133111,0.0024008,0.00242,0.00242,0.80%,0.80%
514,SUSHIBTC,-0.052727394,0.294886644,8,76,-68,0.176229398,-1.105330645,-1.281560043,50.95541401,44.26751592,6.687898089,47.54084623,-0.28906537,2.346306542,0.43045268,0.441552635,0.434583285,0.41363323,0.506341752,0.632940406,0.476583998,0.46262981,0.3,0.381314905,2.42E-05,2.45E-05,2.45E-05,1.36%,1.16%
373,NKNBTC,-0.176537104,0.50050565,0,76,-76,0.381597167,-1.372581288,-1.754178454,71.875,53.7202381,18.1547619,53.56244169,-0.730157055,2.346306542,0.475321449,0.432991553,0.524824974,0,0.55805312,1,0.498531849,0.449518553,0.3,0.374759277,2.42E-06,2.55E-06,2.48E-06,5.37%,2.48%
483,SHIBUSDT,0.724969969,-0.320633825,92,0,92,1.286453459,1.580499643,0.294046183,65.35433071,78.74015748,-13.38582677,55.10665441,0.108589446,2.346306542,0.54536157,0.433870153,0.305681114,0.256434067,0.538969322,0.77521556,0.475921965,0.449352411,0.3,0.374676205,9.62E-06,4.48E-05,3.17E-05,365.49%,229.42%
340,MANTAUSDT,2.492456323,-53.23883675,20,0,20,,3.771910958,,53.14943878,65.74572665,-12.59628787,50.53205799,0.069544698,7.100231849,0.319856591,0.5,0.5,0.579740571,0.526624075,0.5,0.48770354,0.548941046,0.2,0.374470523,2.92683,3.614,3.543,23.48%,21.05%
287,IRISBTC,-0.133976899,0.37697445,68,64,4,0.164412049,-0.690554088,-0.854966137,33.33333333,31.11111111,2.222222222,49.69078285,-0.517646175,2.346306542,0.436586247,0.418473466,0.437667496,0.586166889,0.520268397,0.462994012,0.477026084,0.446914432,0.3,0.373457216,6.20E-07,6.30E-07,6.30E-07,1.61%,1.61%
268,ICXBTC,-0.267531653,0.283731189,4,84,-80,0.127021717,-2.108411267,-2.235432985,45.90163934,35.72544896,10.17619038,39.74007382,-0.598830002,2.346306542,0.507760828,0.516522669,0.436822289,0.269808775,0.46779417,0.77521556,0.495654048,0.544945154,0.2,0.372472577,4.66E-06,4.71E-06,4.69E-06,1.07%,0.64%
98,BNBUSDT,2.728224154,-0.020779349,96,8,88,3.184736551,8.148067683,4.963331133,86.91860465,86.51349244,0.405112211,74.96283169,0.196474785,2.346306542,0.589652858,0,0.301231105,0.381127016,0.085261231,1,0.392878702,0.341087619,0.4,0.370543809,350.4,474.6,471.6,35.45%,34.59%
283,IOTAUSDT,0.81076341,0.501198542,96,0,96,1.125445717,2.747451418,1.622005701,52.47747748,73.87075297,-21.39327549,52.72629341,0.648214125,2.346306542,0.534790427,0.408193433,0.586786357,0.462994012,0.545752839,0.534790427,0.512217916,0.440930649,0.3,0.370465324,0.261,0.3802,0.3426,45.67%,31.26%
575,WINGUSDT,2.18844825,0.550494598,96,0,96,1.9388867,2.252784805,0.313898105,72.27722772,81.25454055,-8.977312826,60.20976918,0.65268288,2.346306542,0.135515984,0.433870153,0.344177647,0.496309134,0.483578775,0.534790427,0.40470702,0.340272982,0.4,0.370136491,9.27,10.96,10.3,18.23%,11.11%
410,PEPEUSDT,0.71448297,-0.745226301,92,52,40,1.14111771,0.684298795,-0.456818914,66.66666667,74.07407407,-7.407407407,57.47914954,0.124337568,3.02126479,0.534790427,0.482423849,0.554638356,0.364992447,0.517682233,0.579740571,0.505711314,0.435361976,0.3,0.367680988,1.18E-06,8.46E-06,7.19E-06,616.95%,509.32%
481,SFPBTC,-0.743681336,0.290679058,8,84,-76,0.436622412,-3.677999064,-4.114621476,40,37.26495726,2.735042735,42.32931502,-0.260433697,2.346306542,0.487949418,0.359144764,0.46001772,0.378339586,0.487771776,0.77521556,0.491406471,0.527987083,0.2,0.363993541,1.51E-05,1.51E-05,1.51E-05,0.20%,-0.13%
318,LINKUSDT,0.848374999,-0.315762067,80,8,72,0.194962496,7.729362249,7.534399753,66.06498195,67.44806207,-1.383080124,63.08638854,0.941016717,2.346306542,0.585896282,0.301231105,0.422553898,0.618745624,0.436673029,0.408193433,0.462215562,0.324418422,0.4,0.362209211,19.847,21.567,20.264,8.67%,2.10%
288,IRISUSDT,1.18223084,0.297700323,72,0,72,1.365674864,2.895847274,1.530172409,61.18047673,66.81800984,-5.637533106,58.60558602,0.172209032,2.346306542,0.44462728,0.350168472,0.238686176,0.340937151,0.510329964,0.77521556,0.443327434,0.421904647,0.3,0.360952324,0.03221,0.03997,0.03961,24.09%,22.97%
267,ICPUSDT,0.789043297,0.363102218,92,0,92,0.220697599,3.321707457,3.101009858,52.54599914,61.81413716,-9.268138021,54.72444022,0.764106414,2.346306542,0.529657062,0.408193433,0.459366329,0.340937151,0.551701937,0.563940484,0.475632733,0.311799697,0.4,0.355899849,13.255,16.779,15.028,26.59%,13.38%
350,MDTUSDT,0.803823665,0.496048424,96,0,96,1.704045964,3.928751331,2.224705367,67.48251748,75.98368298,-8.501165501,66.351792,0.213131273,2.346306542,0.516697852,0.209664298,0.24724203,0.301231105,0.421497154,1,0.44938874,0.505833114,0.2,0.352916557,0.0699,0.11768,0.11338,68.35%,62.20%
544,UNFIBTC,-0.263815946,-0.384925158,12,76,-64,0.361997229,-1.461163082,-1.823160311,71.22302158,58.6414202,12.58160139,44.63945667,-0.197746757,2.346306542,0.508130234,0.455352542,0.536390003,0.177323181,0.485857099,0.77521556,0.489711437,0.402796734,0.3,0.351398367,0.0001283,0.0001311,0.0001309,2.18%,2.03%
555,VETBTC,5.06246385,-0.279762975,92,72,20,3.874643885,5.440671835,1.566027949,63.15789474,68.42105263,-5.263157895,73.69438068,-0.219818923,2.346306542,0.632940406,0.5,0,0.593341891,0.201497594,0.462994012,0.398462317,0.401533704,0.3,0.350766852,8.70E-07,8.70E-07,8.50E-07,0.00%,-2.30%
59,ATMUSDT,2.643538223,0.733907103,100,0,100,1.923407202,2.713980503,0.790573301,87.03703704,88.54626239,-1.509225355,73.36638532,-0.128792159,2.346306542,0.534790427,0.77521556,0.344177647,0.340937151,0.186934868,0.534790427,0.45280768,0.498486496,0.2,0.349243248,2.653,3.182,3.173,19.94%,19.60%
73,BADGERUSDT,2.535269857,-0.223032934,96,0,96,4.08493366,6.161836658,2.076902998,70.21927588,70.94808505,-0.72880917,78.66026985,0.698862622,2.346306542,0.424959695,0.5,0,0.583513294,0,0.721178958,0.371608658,0.592934949,0.1,0.346467474,4.398,6.59,5.644,49.84%,28.33%
58,ATAUSDT,0.155081093,0.651795619,96,0,96,1.331771597,1.114283696,-0.217487901,86.53846154,89.98318101,-3.444719472,61.77604912,-0.271559113,2.346306542,0.455795051,0.462994012,0.245482138,0.462994012,0.445351332,0.632940406,0.450926158,0.490777275,0.2,0.345388638,0.1056,0.1715,0.1579,62.41%,49.53%
579,WOOBTC,-0.417097237,-0.288345024,0,96,-96,0.547149235,-4.043770265,-4.5909195,64.28571429,36.63915004,27.64656424,47.55188724,0.206393757,2.346306542,0.466046079,0.415214189,0.370101518,0,0.504413961,1,0.459295958,0.383243131,0.3,0.341621566,7.76E-06,8.35E-06,8.11E-06,7.60%,4.51%
65,AUDIOUSDT,2.998723802,1.147625391,100,0,100,2.537614057,2.765069348,0.227455291,64.25702811,72.37049691,-8.113468795,75.96933716,-0.105869702,2.346306542,0.256434067,0.77521556,0.238686176,0.496309134,0.106281787,0.462994012,0.389320123,0.482029526,0.2,0.341014763,0.243,0.3743,0.3162,54.03%,30.12%
395,OOKIUSDT,-0.224200117,0.569244811,96,0,96,0.496249071,-0.152632923,-0.648881995,17,42.12700458,-25.12700458,48.346072,-0.459564667,2.346306542,0.49488474,0.401406153,0.457871517,0.534790427,0.510943904,0.364992447,0.460814865,0.281668717,0.4,0.340834359,0.001952,0.003003,0.002709,53.84%,38.78%
304,KMDUSDT,1.911964374,0.396545485,72,0,72,1.776804538,3.650849116,1.874044578,58.77502945,58.57872006,0.196309384,64.46836835,0.16321619,2.346306542,0.075881291,0.209664298,0.312136675,0.59645153,0.39100382,0.77521556,0.393392196,0.481401784,0.2,0.340700892,0.2926,0.3654,0.3471,24.88%,18.63%
219,FLOWUSDT,1.841037881,-0.307151955,96,0,96,2.173819833,4.095727076,1.921907244,73.26732673,81.7378009,-8.470474166,64.8654282,0.132922363,2.346306542,0.256434067,0,0.424959695,0.424959695,0.405526839,0.873376257,0.397542759,0.281326172,0.4,0.340663086,0.923,1.389,1.337,50.49%,44.85%
129,CLVUSDT,1.543760104,0.874330655,92,0,92,1.834934823,3.191282318,1.356347495,75.28409091,85.31808538,-10.03399447,61.51506838,0.062283994,2.346306542,0.610530305,0.534790427,0.418090583,0.177323181,0.464829425,0.696890491,0.483742402,0.380056972,0.3,0.340028486,0.05775,0.08338,0.07604,44.38%,31.67%
498,STMXUSDT,0.966309676,0.619049888,100,0,100,1.38084617,0.088146478,-1.292699692,72.04610951,83.9158134,-11.86970389,54.86555642,0.640732553,2.346306542,0.624750384,0.397340417,0.24432273,0.256434067,0.546461158,0.632940406,0.45037486,0.268525512,0.4,0.334262756,0.007375,0.01082,0.010812,46.71%,46.60%
201,FARMUSDT,1.275055762,0.650136918,100,8,92,1.98519197,2.17424766,0.18905569,89.7680764,90.39551431,-0.62743791,62.71335955,0.62632321,2.346306542,0.57651012,0.462994012,0.21623738,0.424959695,0.429106816,0.632940406,0.457124738,0.464784215,0.2,0.332392107,44.53,52.03,50.85,16.84%,14.19%
577,WLDBTC,10.25280328,5.324690506,100,72,28,8.847037254,10.58926022,1.742222964,90.35812672,90.45535266,-0.09722594,86.2364227,0.358013713,3.016050225,0.5,0.5,0,0.301231105,0,0.873376257,0.36243456,0.45929763,0.2,0.329648815,0.00010203,0.00010372,0.00010328,1.66%,1.23%
113,CAKEUSDT,0.068682876,0.712855592,92,0,92,1.433627374,0.44800357,-0.985623804,73.18007663,76.88378033,-3.703703704,58.08355773,0.171648345,2.346306542,0.427501175,0.27389025,0.201497594,0.443162279,0.499577088,0.77521556,0.436807324,0.454520918,0.2,0.327260459,2.741,3.601,3.555,31.38%,29.70%
371,NEXOBTC,0.05345056,-0.152983857,96,0,96,0.770715006,0.450477118,-0.320237889,80.82191781,78.32994478,2.491973025,63.38103395,-0.60448813,2.346306542,0.43437304,0.418090583,0.347250528,0.238686176,0.375740096,0.77521556,0.431559331,0.353005153,0.3,0.326502577,2.10E-05,2.12E-05,2.12E-05,1.29%,1.24%
61,ATOMUSDT,1.264118412,0.432333019,96,0,96,1.356041186,1.789908051,0.433866865,81.45654835,86.31480116,-4.858252811,57.47090241,0.074391894,2.346306542,0.592184119,0.310264573,0.252265708,0.277033321,0.517682233,0.77521556,0.454107586,0.352583057,0.3,0.326291529,10.254,14.222,13.861,38.70%,35.18%
83,BEAMXUSDT,4.985837741,-10.48822662,92,0,92,3.785496515,12.26479321,8.4792967,71.49465728,73.48188689,-1.987229606,69.31665098,0.896771964,4.889570891,1,0,0,0.703350865,0.360503768,0.5,0.427309106,0.252077608,0.4,0.326038804,0.028591,0.040612,0.03998,42.04%,39.83%
186,ENJBTC,-0.142499631,0.087766145,12,76,-64,0.204883139,-1.073637945,-1.278521084,48.97959184,41.17501546,7.804576376,41.41471992,-0.633878885,2.346306542,0.43356372,0.437194448,0.438512991,0.330060616,0.460810559,0.632940406,0.45551379,0.351702638,0.3,0.325851319,6.25E-06,6.39E-06,6.35E-06,2.24%,1.60%
192,EPXUSDT,3.884818944,-0.026138825,92,0,92,2.855079446,3.763219551,0.908140105,38.45060412,47.12153518,-8.670931059,61.85379072,-0.223225587,2.346306542,0,0.462994012,0.223235939,0.610530305,0.442840779,0.632940406,0.395423574,0.547031207,0.1,0.323515604,0.0002336,0.0004664,0.0004064,99.66%,73.97%
152,DARUSDT,1.550750502,0.102124655,84,52,32,2.442461859,3.219920349,0.77745849,72.98225529,76.21955098,-3.237295681,67.22214841,-0.046591817,2.346306542,0.589652858,0.632940406,0.364992447,0.534790427,0.422185141,0.256434067,0.466832558,0.343451272,0.3,0.321725636,0.15045,0.24279,0.23069,61.38%,53.33%
242,GLMBTC,-0.262724228,0.702309243,12,88,-76,0.2815996,-2.193965497,-2.475565097,58.02469136,39.56178401,18.46290735,47.65646773,-0.699902139,2.346306542,0.506647472,0.490427612,0.460418517,0,0.502089659,0.873376257,0.47215992,0.335910316,0.3,0.317955158,4.63E-06,4.81E-06,4.64E-06,3.89%,0.22%
501,STPTBTC,-0.351421626,0.157676932,4,84,-80,-0.095538576,-3.130933635,-3.035395059,27.77777778,20.27375201,7.504025765,33.65885202,-0.542703919,2.346306542,0.520715221,0.462994012,0.489685871,0.346648733,0.488978949,0.632940406,0.490327199,0.433461031,0.2,0.316730515,1.09E-06,1.10E-06,1.10E-06,0.92%,0.92%
291,JOEUSDT,0.668828165,0.818609858,92,0,92,1.926607618,2.068201086,0.141593468,72.25969646,82.40584598,-10.14614952,58.10988076,0.63910313,2.346306542,0.521317002,0.496309134,0.344177647,0.424959695,0.505400768,0.632940406,0.487517442,0.532190486,0.1,0.316095243,0.5445,0.612,0.5807,12.40%,6.65%
595,XVSUSDT,-0.217728477,0.543897299,20,60,-40,1.126722084,-0.543776318,-1.670498402,73.58490566,72.94021256,0.644693104,61.63351486,0.886749093,2.346306542,0.494659099,0.369885786,0.594005509,0.632940406,0.449581352,0.330060616,0.478522128,0.33043575,0.3,0.315217875,11.99,13.33,13.22,11.18%,10.26%
289,JASMYUSDT,1.116797929,-0.356009765,96,0,96,2.004414025,4.765545297,2.761131272,62.01275691,82.12335429,-20.11059738,57.46876963,0.414862493,2.346306542,0.454281446,0.277033321,0.135515984,0.5,0.517682233,0.696890491,0.430233913,0.428282553,0.2,0.314141276,0.006163,0.026141,0.021191,324.16%,243.84%
333,LUNAUSDT,0.345768697,0.4832495,92,0,92,0.734780206,0.436005271,-0.298774935,54.50762829,68.70657907,-14.19895078,53.56521263,-0.172550151,2.346306542,0.537240717,0.408193433,0.362666227,0.301231105,0.557083823,0.632940406,0.466559285,0.327845175,0.3,0.313922587,0.7103,1.4118,1.1765,98.76%,65.63%
133,COSBTC,-0.728609731,0.220088183,20,76,-56,0.123424044,-6.309588983,-6.433013027,66.66666667,30.55555556,36.11111111,39.96505229,-0.46596929,2.346306542,0.484683856,0.518703376,0.439217555,0.5,0.464583081,0.364992447,0.462030053,0.326231438,0.3,0.313115719,1.30E-07,1.40E-07,1.40E-07,7.69%,7.69%
491,SOLUSDT,0.90584859,-0.491828014,88,0,88,0.534833969,4.176177362,3.641343392,57.38086013,68.29394292,-10.91308278,55.72902251,0.943076453,2.346306542,0.584494884,0.632940406,0.390420111,0.330060616,0.555784305,0.408193433,0.483648959,0.325585002,0.3,0.312792501,108.29,148.88,145.56,37.48%,34.42%
2,AAVEUSDT,0.866951642,0.759144634,28,52,-24,2.044864243,-0.538271328,-2.58313557,89.6373057,92.02449819,-2.387192495,55.70400741,0.79871663,2.346306542,0.587218883,0.364992447,0,0.508505787,0.555784305,0.256434067,0.378822582,0.120291551,0.5,0.310145775,93.04,133.91,130.08,43.93%,39.81%
157,DCRBTC,-0.308043093,0.326590212,12,88,-76,-0.047473678,-1.319219678,-1.271746,35.94936709,24.65607834,11.29328875,46.7149623,-0.694928273,2.346306542,0.525129041,0.466792044,0.468195888,0,0.491510589,0.873376257,0.47083397,0.318727174,0.3,0.309363587,0.0003412,0.000348,0.0003454,1.99%,1.23%
526,TKOBTC,0.176651755,0.512181756,28,84,-56,0.213798817,0.929353889,0.715555072,53.72340426,47.5177305,6.205673759,57.86007706,-0.653078236,2.346306542,0.477381375,0.43561921,0.455931381,0.277033321,0.505400768,0.632940406,0.464051077,0.317901727,0.3,0.308950863,7.70E-06,7.78E-06,7.78E-06,1.04%,1.04%
36,ALTUSDT,5.210176506,-304.9901072,,,,,,,64.49331186,73.32075403,-8.827442176,56.60783514,0.282314618,7.129259314,0,0.5,0.5,0.534790427,0.526264248,0.5,0.426842446,0.415130241,0.2,0.307565121,0.42092,0.58168,0.55407,38.19%,31.63%
78,BARUSDT,0.117513575,0.628671332,28,0,28,0.330103054,1.620594487,1.290491432,56.22222222,46.27320827,9.949013949,64.19686827,-0.415287517,2.346306542,0.40955255,0.541994456,0.504795818,0.385386034,0.379155177,0.364992447,0.430979414,0.214540289,0.4,0.307270145,2.658,3.228,2.883,21.44%,8.47%
235,GALUSDT,3.762403355,-0.151974132,100,0,100,3.312538776,10.83594567,7.523406891,78.34645669,81.6680433,-3.321586607,75.03123726,0.52924269,2.346306542,0,0,0.632940406,0.508505787,0.085261231,1,0.371117904,0.412867092,0.2,0.306433546,2.582,3.736,3.6,44.69%,39.43%
472,SANDBTC,-0.29435682,0.162724861,0,84,-84,0.198667568,-1.616124255,-1.814791823,60.3960396,48.94045966,11.45557995,39.61974812,-0.552666913,2.346306542,0.508905986,0.48092885,0.434666521,0.330060616,0.47576854,0.632940406,0.47721182,0.412806619,0.2,0.306403309,9.64E-06,9.79E-06,9.79E-06,1.56%,1.56%
556,VETUSDT,8.166676403,-0.656716664,96,0,96,6.428223957,11.04832004,4.620096086,74.32098765,79.793612,-5.472624345,82.6301411,0.726272128,2.346306542,0,0.5,0.5,0.518703376,0,0.632940406,0.358607297,0.412096852,0.2,0.306048426,0.04462,0.05461,0.04843,22.39%,8.54%
510,SUIUSDT,1.471782429,-0.610261208,88,0,88,0.024179995,10.10283771,10.07865771,60.31255679,70.97120476,-10.65864797,61.10922756,0.518999871,3.017906475,0.433870153,0,0.470626779,0.551907264,0.455897785,0.721178958,0.43891349,0.311403509,0.3,0.305701754,1.777,1.8243,1.5989,2.66%,-10.02%
485,SKLUSDT,3.264883068,-0.333818288,96,0,96,2.361170896,4.651502716,2.29033182,57.09039548,64.86253087,-7.772135388,63.50718747,0.737689105,2.346306542,0.462994012,0.256434067,0.301231105,0.605173561,0.360503768,0.508505787,0.41580705,0.310103152,0.3,0.305051576,0.09053,0.1212,0.10396,33.88%,14.83%
578,WLDUSDT,8.634214425,5.686722494,100,0,100,7.151607249,9.796696918,2.645089669,92.56756757,94.79658464,-2.229017069,87.03922872,0.828669191,3.017018641,0.5,0,0,1,0,0.534790427,0.339131738,0.401818107,0.2,0.300909054,5.258,9.241,7.222,75.75%,37.35%
255,HBARUSDT,2.154654704,0.728512762,96,0,96,2.368981075,3.906886854,1.537905779,84.40860215,90.78790165,-6.379299503,61.87358472,0.670737257,2.346306542,0.223235939,0.301231105,0.301231105,0.462994012,0.446729836,0.721178958,0.409433492,0.396267329,0.2,0.298133665,0.0836,0.1372,0.1342,64.11%,60.53%
360,MOBBTC,-0.122241178,-0.501973656,16,88,-72,0.173055283,-0.588586156,-0.761641439,53.19148936,48.74945416,4.442035205,44.8819677,-0.631627854,2.346306542,0.430923791,0.414214286,0.430806768,0.291061856,0.482068931,0.632940406,0.447002673,0.294429273,0.3,0.297214636,7.03E-06,7.03E-06,6.99E-06,0.00%,-0.57%
141,CTKBTC,-0.207583961,-0.779776424,8,76,-68,0.092093604,-1.832339953,-1.924433557,24.3697479,18.62745098,5.742296919,39.27699463,-0.621283059,2.346306542,0.48246796,0.490615162,0.455246717,0.4727584,0.498701433,0.462994012,0.477130614,0.391912878,0.2,0.295956439,1.35E-05,1.39E-05,1.39E-05,2.89%,2.89%
374,NKNUSDT,2.531197443,1.924569664,96,0,96,2.892877946,5.015100593,2.122222646,84.14634146,86.62399294,-2.477651473,65.68998877,0.409024508,2.346306542,0.424959695,0.364992447,0,0.364992447,0.439398072,0.77521556,0.39492637,0.389567772,0.2,0.294783886,0.125,0.1591,0.1554,27.28%,24.32%
299,KDAUSDT,1.82561494,0.649847038,92,0,92,1.744522923,2.314257207,0.569734284,81.08108108,82.11068211,-1.02960103,58.41650073,0.370427743,2.346306542,0.312136675,0.398754023,0.24724203,0.523200062,0.503555891,0.632940406,0.436304848,0.48082068,0.1,0.29041034,1.106,1.861,1.721,68.26%,55.61%
412,PERPUSDT,0.829437093,0.451992216,96,52,44,1.177701635,0.746780868,-0.430920766,60.10668257,75.65294935,-15.54626678,52.44870202,0.578934465,2.346306542,0.532128585,0.442048481,0.489267996,0,0.545475068,0.83800578,0.474487652,0.280383212,0.3,0.290191606,1.1961,1.78415,1.55928,49.16%,30.36%
239,GHSTUSDT,1.180035949,0.733594887,28,4,24,1.134139938,1.704759312,0.570619374,67.01570681,72.60034904,-5.584642234,57.46389636,-0.192164759,2.346306542,0.462994012,0.356605514,0.568709546,0.462994012,0.517682233,0.632940406,0.500320954,0.479992364,0.1,0.289996182,1.012,1.175,1.085,16.11%,7.21%
313,LDOUSDT,1.34228336,0.762827911,92,0,92,1.628663419,2.634118782,1.005455363,67.02849389,77.70239711,-10.67390321,54.37843941,0.584693996,2.346306542,0.551907264,0.518703376,0.264294895,0.197648262,0.557000897,0.77521556,0.477461709,0.458713677,0.1,0.279356838,3.099,3.668,3.497,18.36%,12.84%
335,MAGICBTC,-0.518188931,-0.191867153,48,4,44,-0.652806295,-0.623536404,0.029269892,9.090909091,6.177715756,2.913193335,42.73171427,-0.392765427,2.346306542,0.478623842,0.37656278,0.526050298,0.625533692,0.477931432,0.364992447,0.474949082,0.356547528,0.2,0.278273764,2.44E-05,2.51E-05,2.51E-05,3.08%,3.03%
339,MANTABTC,-0.699925391,-0.457909509,12,80,-68,,-6.27225495,,26.94512695,19.12888922,7.816237722,43.9777648,-0.477388919,7.190788526,0.488089354,0.5,0.5,0.286910795,0.478013464,0.5,0.458835602,0.251060121,0.3,0.275530061,5.68E-05,5.93E-05,5.77E-05,4.48%,1.69%
376,NMRUSDT,4.319264689,1.131098814,100,0,100,2.350880025,10.80627293,8.455392902,94.58375125,75.39184651,19.19190474,76.08773324,0.510222852,2.346306542,0,0,0.301231105,0.408193433,0.109661315,1,0.303180975,0.250285832,0.3,0.275142916,32.61,40.37,40.37,23.80%,23.80%
