,market,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc,prob_last_slope,prob_macd,prob_macd_diff,prob_stochastic,prob_rsi,prob_corr_btc,prediction,probability
110,C98USDT,1.443055912124649,0.8946823490803713,76.0,0.0,76.0,-0.28898030150394405,10.56540957466079,10.854389876164735,81.20356612184251,77.93462109955424,3.2689450222882783,63.87735161434687,0.7482885936792878,1.150705267762699,0.46299401197604795,0.3012311048776687,0.557133876814745,0.34093715092010113,0.3672789659276976,0.5701560333893756,0.0,0.20381233353949593
111,CAKEUSDT,1.3144453410498116,1.0202906876811084,96.0,0.0,96.0,1.033426659356711,6.52495766393578,5.491531004579069,93.62880886426593,90.18697568745115,3.4418331768147823,66.43782268677174,0.4377633541982535,1.150705267762699,0.5519072635906807,0.3012311048776687,0.5995939353492438,0.2564340673918811,0.4098662708654739,0.4081934325836765,0.0,0.08459204710896848
113,CELOUSDT,0.07159319387069729,0.05961756041643557,96.0,0.0,96.0,1.6350510601300048,13.346871608163113,11.711820548033108,79.04665314401625,84.34458365508402,-5.297930511067776,64.64899035014011,0.8181992238929976,1.150705267762699,0.42990393696818013,0.5,0.2162373800934083,0.484683856408542,0.3910038201688734,0.5148317075606752,0.0,0.3834458497655897
115,CELRUSDT,3.4710524105963745,0.8098786009050803,92.0,0.0,92.0,2.305010354300972,15.295361499498213,12.990351145197241,93.91839876828331,91.0106157677398,2.9077830005435175,88.85216260606875,0.4839228064379138,1.150705267762699,0.0,0.5,0.0,0.3649924471299094,0.0,0.5347904274450132,0.0,0.11836453631303682
117,CFXUSDT,2.2422641358216904,0.9079495686443655,100.0,0.0,100.0,2.265580251079541,7.735624110717907,5.470043859638366,85.37134283570892,90.13605099644377,-4.764708160734855,68.76876931917248,0.047049821340658486,1.150705267762699,0.0,0.0,0.16078855431708536,0.5085057874430025,0.4014061526595271,0.46299401197604795,0.0,0.04623638572486097
119,CHESSUSDT,1.5533580975339916,0.23178533995924347,96.0,0.0,96.0,2.1795997265604647,9.62016508803103,7.440565361470565,82.40963855421687,84.90248907849339,-2.4928505242765198,71.27689521836976,0.35787920214855345,1.150705267762699,0.6125018003744779,0.0,0.4249596951487616,0.34093715092010113,0.20966429849774934,0.39269993905329453,0.0,0.028342171556972974
121,CHRUSDT,-1.162389630550026,-0.6181642050392356,24.0,88.0,-64.0,-3.037879931538907,0.5525783456356095,3.5904582771745166,41.46905725853093,42.81858492384813,-1.349527665317197,44.736816119890804,0.832384453586298,1.150705267762699,0.5563590573844217,0.8733762566361686,0.7752155604571886,0.5519072635906807,0.4826712998551475,0.5797405713428807,1.0,0.9115323845691998
123,CHZUSDT,-0.8673381410837168,0.414292555483151,72.0,4.0,68.0,-0.22381011073811408,9.999426479073108,10.223236589811222,66.76272814601343,66.24399615754083,0.5187319884725952,60.86116489594766,0.37006209553553726,1.150705267762699,0.5127056517863063,0.36499244712990936,0.543073808904231,0.5797405713428807,0.4612248654434146,0.4963091340907632,0.0,0.45365193535621645
124,CITYUSDT,0.20766773030939262,0.5435404117558591,76.0,0.0,76.0,0.27267946630164874,1.955576718409052,1.6828972521074033,81.44578313253014,80.08032128514054,1.3654618473895965,65.39249836982798,-0.33368992364702976,1.150705267762699,0.4475865344653565,0.5779414207408228,0.4591808746675548,0.5469059455963785,0.4316685276277273,0.4081934325836765,0.0,0.4709550889913293
125,CKBUSDT,2.734494652997197,0.1381329790033081,84.0,0.0,84.0,1.9744927508140613,17.131480077424,15.15698732660994,86.728,82.53300000000002,4.194999999999979,69.51229275662976,0.7256510294354149,1.150705267762699,0.6329404060248854,0.5,0.26980877494998373,0.3466487334678323,0.36050376838941117,0.6081378683538994,0.0,0.38564218117029103
127,CLVUSDT,2.94947817403155,0.7597538056602904,84.0,0.0,84.0,1.414709103809571,11.64429832053014,10.22958921672057,68.35095965530748,64.38591168700292,3.9650479683045603,68.85228145900268,0.47205524012623573,1.150705267762699,0.1976482617586912,0.36499244712990936,0.1737496853989142,0.5187033757312296,0.37761281500293026,0.5797405713428807,0.0,0.30847022315578876
128,COMBOUSDT,1.2387276691434945,1.1366035478376368,80.0,0.0,80.0,0.7190174955378374,5.792415986304178,5.0733984907663405,63.859999999999985,60.45333333333334,3.406666666666645,63.94642966890616,0.3631035612135097,2.5083803637139708,0.5921841193252533,0.22323593948492898,0.36959431341453813,0.7620390587093644,0.36266622699543466,0.46299401197604795,0.0,0.44912303692499306
130,COMPUSDT,-2.0834091832515003,-0.33439145682558663,68.0,0.0,68.0,0.31645958969918553,11.941654082292331,11.625194492593145,62.18313502327987,67.28028470806348,-5.097149684783609,65.9685174195447,0.7045302174796436,1.150705267762699,0.7339693388390527,0.6329404060248854,0.4928324505645304,0.40140615265952717,0.41745797142529345,0.6014045068669719,1.0,0.655031984368079
132,COSUSDT,2.4513435902557257,0.36350299514615064,80.0,0.0,80.0,1.9869852536398511,6.541963939210589,4.554978685570738,73.64232209737831,71.02059925093637,2.6217228464419406,61.727957287968884,0.6555172744166438,1.150705267762699,0.3012311048776687,0.0,0.2162373800934083,0.5085057874430025,0.4412721482625717,0.5187033757312296,0.0,0.08635236891024504
134,COTIUSDT,-1.7002787562132247,-0.18790096524486555,56.00000000000001,0.0,56.00000000000001,-1.347526100189759,12.476984389135943,13.824510489325702,51.743510267338245,58.385121003615836,-6.641610736277592,61.57883001871143,0.6637099244668744,1.150705267762699,0.7339693388390527,0.7752155604571888,0.6081378683538994,0.43692392696586885,0.45931261459674355,0.5639404842944666,1.0,0.7907802250228716
135,CREAMUSDT,1.1329466979402454,1.0813878446284537,84.0,36.0,48.0,1.3369472430503855,4.872372341645708,3.535425098595322,78.87788778877886,77.59133056162757,1.2865572271512917,61.69666157632985,0.08686760107468104,1.200389668746435,0.48926799635516854,0.36499244712990936,0.2564340673918812,0.48926799635516866,0.44937138400506943,0.5347904274450132,0.0,0.3272023771883141
138,CRVUSDT,3.708828683495021,1.733693407756391,92.0,0.0,92.0,2.5074837652816706,9.298106818916352,6.790623053634682,81.30990415335464,82.31282857480937,-1.0029244214547361,69.71188698456297,-0.2331968283102653,1.150705267762699,0.0,0.0,0.0,0.5797405713428807,0.3510596034007197,0.0,0.0,0.005871080442480626
140,CTKUSDT,2.61674216706966,0.9103426269151317,92.0,36.0,56.0,2.26143789920625,11.380471499786609,9.119033600580359,91.59056316590564,91.80826649632098,-0.21770333041534684,76.37350011423776,0.36596978838858274,1.150705267762699,0.1773231813595083,0.46299401197604795,0.3012311048776687,0.4963091340907632,0.11326282483227375,0.4963091340907632,0.0,0.24221687021154492
142,CTSIUSDT,-2.784374169874543,0.25043777839992887,64.0,0.0,64.0,-1.54484496914748,8.12678347253184,9.67162844167932,42.704402515723274,45.4275664819894,-2.723163966266128,55.61109106576463,0.8039931779166419,1.150705267762699,0.3811270160495288,0.6329404060248854,0.5743764134902686,0.6202913019449843,0.5592507418397626,0.5519072635906807,1.0,0.7896761197010852
144,CTXCUSDT,-0.0758875962658728,0.02372960811569683,28.000000000000004,88.0,-60.0,-1.0231060743283766,2.8049377657066827,3.8280438400350594,71.4808043875686,70.15536523570727,1.3254391518613318,54.555643071864694,0.8941496919767891,1.150705267762699,0.4462741139644888,0.5546383561039132,0.6202913019449843,0.39875402260912624,0.5488074739758606,0.5933418908360308,1.0,0.5624827092498331
145,CVPUSDT,3.439091143799721,0.7444807020172819,100.0,36.0,64.0,1.9182244831851385,9.685998100857176,7.767773617672038,89.89405052974729,92.33750735341194,-2.443456823664647,67.75042513043061,0.4275108149561124,1.150705267762699,0.46299401197604795,0.0,0.3346358352912081,0.5085057874430025,0.4393980723767958,0.5347904274450132,0.0,0.117549869532351
146,CVXUSDT,0.42067041597717364,0.47136597384809503,60.0,0.0,60.0,-0.785422477962598,10.07030157452622,10.855724052488817,46.32587859424922,60.8173118245243,-14.491433230275085,60.13735554932837,0.029046899296455583,1.150705267762699,0.6169916246701344,0.6329404060248854,0.5743764134902686,0.1773231813595083,0.4876401959998694,0.3012311048776687,0.0,0.13438680973657974
148,CYBERUSDT,1.5954355922551533,1.9141978536431823,100.0,0.0,100.0,2.2447546544186494,9.339390276802277,7.0946356223836275,83.3370660694289,83.73585058271124,-0.39878451328233666,70.96345048492783,0.8285378468966011,2.5326830392513506,0.5639404842944666,0.0,0.39269993905329453,0.4180905826880651,0.23686467793102506,0.6968904912122579,0.0,0.15022414035484802
150,DARUSDT,0.9331214729340574,0.7927053727043012,56.00000000000001,0.0,56.00000000000001,0.8783588445719985,13.692459078317142,12.814100233745144,74.26934097421207,68.49743297510126,5.771907999110809,65.08505797186152,0.4011918290265346,1.150705267762699,0.5449307066902719,1.0,0.3219520319786809,0.3853860339929223,0.42590530409046784,0.46299401197604795,1.0,0.7284083780817809
152,DASHUSDT,1.9256165121105424,0.35062906787240616,88.0,0.0,88.0,1.4893104484133834,6.811786183287847,5.322475734874463,80.33044846577498,81.35326514555467,-1.0228166797796945,65.82814757160364,-0.2403928610151639,1.150705267762699,0.07268283511938334,0.3012311048776687,0.26781331644367035,0.5148317075606752,0.4249596951487616,0.3012311048776687,0.0,0.08173368684883145
154,DATAUSDT,2.181947466924563,0.539153791445066,96.0,0.0,96.0,0.5341700540342185,7.2890523387960116,6.754882284761793,82.21302998965875,80.46510967050042,1.7479203191583252,69.64265842967278,0.8393480161085879,1.150705267762699,0.12564185895352617,1.0,0.38580871389268284,0.484683856408542,0.35558417070983467,0.6051735608343444,1.0,0.8467173373167673
156,DCRUSDT,3.277005097319506,0.5699114240261842,80.0,0.0,80.0,2.0290683623783696,14.991808236055277,12.962739873676908,80.65268065268064,81.03073072912618,-0.37805007644553257,68.33561905642725,0.36702894159862137,1.150705267762699,0.46299401197604795,0.5,0.07588129072780089,0.5014638846681244,0.397005320397465,0.4963091340907632,0.0,0.36186271543617365
158,DEGOUSDT,0.6510127781185088,0.10349000421237296,84.0,4.0,80.0,0.30222259050983036,3.8683496203877326,3.566127029877902,50.55187637969096,52.71029916039021,-2.1584227806992473,59.144966847917736,0.6491331222492416,1.150705267762699,0.5178834561286002,0.6329404060248854,0.46812432969411816,0.7016164158157092,0.49701036541098653,0.5085057874430025,1.0,0.8143688138252811
159,DENTUSDT,3.6961080917868006,0.3885256897876009,84.0,0.0,84.0,2.3000045168576015,14.665645860179971,12.36564134332237,62.65965439519158,62.69950174642066,-0.03984735122907779,71.23003451254706,0.791755036362744,1.150705267762699,0.0,0.0,0.0,0.6927731163300586,0.20966429849774934,0.5519072635906807,0.0,0.11278250054850267
160,DEXEUSDT,6.314517755268583,1.1704979771994481,100.0,0.0,100.0,6.128106046263753,16.36426621344711,10.236160167183357,89.45926631729394,79.37673576404298,10.082530553250962,94.11860557539346,0.8060649946201717,1.150705267762699,0.0,0.5,0.6329404060248854,0.13551598429613013,0.0,0.5519072635906807,0.0,0.07783932471291173
161,DFUSDT,1.215066302912257,0.08423733409821249,84.0,0.0,84.0,0.739907900750838,5.088433632600655,4.348525731849817,80.66604995374658,84.90355442930614,-4.237504475559561,66.80865326973075,-0.03305593707794673,1.150705267762699,0.4629940119760479,0.34093715092010113,0.35330740188602733,0.3012311048776687,0.4028948587308939,0.46299401197604795,0.0,0.1131485046736856
163,DGBUSDT,3.209186537815184,0.5040140184878249,84.0,0.0,84.0,1.6097612984627485,16.204857252807763,14.595095954345014,79.06626506024097,76.48140316064706,2.5848618995939034,68.07565939870724,0.6027781822103204,1.150705267762699,0.4249596951487616,0.0,0.2770333213901828,0.23868617645242945,0.38848693654895206,0.5639404842944666,0.0,0.035082311092207025
165,DIAUSDT,1.3456619072296188,0.7065938373498846,20.0,0.0,20.0,-0.07364447246478534,7.062180664410903,7.135825136875688,68.06722689075625,62.55092946269409,5.516297428062153,59.99036547908064,0.8016353426090432,1.150705267762699,0.5519072635906807,0.8960689783052105,0.47327213579875743,0.5469059455963785,0.49630913409076316,0.5753443190735178,1.0,0.8929742472062655
167,DODOUSDT,2.345695223578396,0.880641137721774,88.0,0.0,88.0,2.0862156033230477,12.111492875824837,10.02527727250179,81.42695356738388,81.37510829287424,0.05184527450963117,70.44492765368696,0.6812025832441025,1.150705267762699,0.0,0.36499244712990936,0.24432273014535497,0.5797405713428807,0.284655409385431,0.5347904274450132,0.0,0.2742113618178155
169,DOGEUSDT,3.8052406637934544,-0.23984027420748757,88.0,0.0,88.0,4.202666672205847,17.145372208802733,12.942705536596886,66.65578320137132,62.6384994090927,4.017283792278619,73.90732149464023,0.7838167073335576,1.150705267762699,0.0,0.5,0.0,0.5753443190735178,0.1737496853989142,0.5933418908360308,0.0,0.3724499846865992
171,DOTUSDT,3.008319467544219,1.8479104729682172,96.0,0.0,96.0,2.8920058101375155,11.088005630030565,8.19599981989305,84.08517792098628,87.27208327362787,-3.1869053526415883,74.90995999864214,0.8114002479674203,1.150705267762699,0.22323593948492898,0.0,0.0,0.34093715092010113,0.08526123106102375,0.6125018003744779,0.0,0.033283143981341114
173,DUSKUSDT,0.8489955165174307,0.4998939991054392,84.0,88.0,-4.0,-0.4090335857820415,4.220940276937085,4.629973862719127,71.31294964028774,67.56594724220618,3.7470023980815625,56.34034909199462,0.7980995290880945,1.150705267762699,0.5858962822637935,0.6830871439677716,0.5366396861041877,0.3649924471299094,0.5218886706369392,0.5933418908360308,1.0,0.6516543482007949
175,DYDXUSDT,2.5427842612157345,0.966816893179715,96.0,0.0,96.0,3.016312364749636,10.728693138271922,7.712380773522286,87.4485596707819,89.51004464666018,-2.0614849758782725,76.46433567494617,0.8080306049854186,1.150705267762699,0.46299401197604795,0.0,0.0,0.4249596951487616,0.11326282483227375,0.5701560333893756,0.0,0.05223663712363927
179,EDUUSDT,0.8491907830674418,0.8904162478193126,84.0,0.0,84.0,0.24030179386450445,5.349287041212101,5.108985247347596,73.3335397380724,71.84639359319691,1.4871461448754957,63.75561550624684,0.10367168457464915,1.2843109098554026,0.5858962822637935,0.6329404060248854,0.4555803938093232,0.6547901333415453,0.35558417070983467,0.5797405713428807,1.0,0.8178130169331723
181,EGLDUSDT,1.2810914033832477,0.7956635422396449,80.0,48.0,32.0,0.8077136630857726,5.126657392916442,4.31894372983067,63.413333333333334,59.94666666666668,3.4666666666666544,59.25160128033311,0.8298796266068441,1.150705267762699,0.5896528582758831,0.34093715092010113,0.28753211629479375,0.7033508650061195,0.4952292965444425,0.5797405713428807,1.0,0.6481761602835918
183,ELFUSDT,0.5109993837726251,0.1808494620966372,80.0,4.0,76.0,-0.25914401404266263,2.531579263713283,2.7907232777559456,38.09128630705391,39.94467496542183,-1.853388658367919,53.73394728474452,0.8588318808211649,1.150705267762699,0.5771872200656912,0.7243345784980738,0.5650024441745494,0.6447739288513817,0.5538770117321192,0.4814617136350698,1.0,0.8371304866592539
185,ENJUSDT,4.952561798370241,0.6674066548831395,84.0,0.0,84.0,3.8143598695462533,17.467386906434484,13.653027036888231,81.13668061366805,78.82866276734295,2.3080178463251,73.43743688545543,0.3782238278104379,1.150705267762699,1.0,0.0,0.0,0.34093715092010113,0.18693486775301002,0.4249596951487616,0.0,0.03280925256538065
187,ENSUSDT,3.524484013094581,-0.14317677500281198,88.0,64.0,24.0,1.9677635482626545,5.764463613960729,3.796700065698074,67.65704584040748,61.573288058856825,6.083757781550652,66.97196135298205,0.7059246786259417,1.150705267762699,0.0,0.0,0.26295145895209376,0.36499244712990936,0.4099907304121039,0.6014045068669719,0.0,0.050033933612768096
189,EOSUSDT,6.137647634972228,1.0889174648283162,96.0,0.0,96.0,5.178716157483882,15.213414216843653,10.034698059359771,87.61514841351074,81.6207516941829,5.994396719327838,80.06407157329646,0.07757019759062603,1.150705267762699,0.0,0.0,0.0,0.3649924471299094,0.0,0.46299401197604795,0.0,0.013389005646815302
190,EPXUSDT,2.633652654936593,0.6639114423264197,84.0,0.0,84.0,2.0901120452716366,16.152404014266047,14.06229196899441,56.69755686604888,59.66279200045676,-2.9652351344078838,62.070887165058,0.27117090283031986,1.150705267762699,0.4249596951487616,0.0,0.24432273014535497,0.5991083349227541,0.4464594334137736,0.4963091340907632,0.0,0.13265248837340915
191,ERNUSDT,6.896089583252893,0.8994104512664789,92.0,0.0,92.0,5.3015601463263184,16.28253796554833,10.98097781922201,96.21389539422329,80.88699048953148,15.326904904691801,84.18123635802031,0.7077093314753146,1.150705267762699,0.5,0.0,0.0,0.46299401197604795,0.0,0.6014045068669719,0.0,0.06588793535383518
193,ETCUSDT,4.302545778666191,1.8632208724170074,88.0,44.0,44.0,3.934901595076621,12.813703029418676,8.878801434342055,93.83139136394792,88.5175676131192,5.313823750828718,77.0778578369607,0.8582772814061934,1.150705267762699,0.0,0.0,0.0,0.0,0.06452366646638627,0.4814617136350698,0.0,0.0027574461895338684
195,ETHUSDT,2.5736658097158776,1.1546988909366325,100.0,0.0,100.0,1.9185230071752066,12.16185308750677,10.243330080331564,97.32933668536069,94.26982839056673,3.0595082947939574,84.91593090272453,0.9537051103515717,1.150705267762699,0.46299401197604795,0.36499244712990936,0.3346358352912081,0.3012311048776687,0.0,0.6915160020914168,0.0,0.21145391016768286
196,FARMUSDT,1.0941613408073452,0.27922624915262484,76.0,0.0,76.0,0.46814416823294014,5.48301243269195,5.01486826445901,76.53359298928922,72.11944173969488,4.41415124959434,62.1283684253264,0.8151318923463631,1.150705267762699,0.4458907269491861,0.7752155604571888,0.470998087718216,0.4180905826880651,0.4405594130799549,0.5347904274450132,1.0,0.6605602685809583
197,FDUSDUSDT,10.297926769954284,0.1728175279672633,0.0,88.0,-88.0,4.286157469836214,-0.9910671599201919,-5.277224629756406,98.67469879518087,97.97687202711569,0.697826768065184,56.208876713405985,0.015115779183769277,1.2798087192104686,0.5,0.5,0.0,0.0,0.5324967000172173,0.3300606164091181,0.0,0.025043945240354214
199,FETUSDT,5.939894347457697,-0.27770747411745295,96.0,0.0,96.0,4.772377545237822,17.064732469335105,12.292354924097284,79.39893617021278,86.9831501103126,-7.584213940099815,85.17953799760868,0.8952097244182368,1.150705267762699,0.0,0.5,0.0,0.1976482617586912,0.0,0.614154465302232,0.0,0.08125307048349192
201,FIDAUSDT,2.463151788374202,1.2167893636594156,96.0,0.0,96.0,2.383249621829645,10.892127491058915,8.50887786922927,62.730130220026936,69.38375123535586,-6.653621015328923,70.45381562519317,0.2678887415990354,1.150705267762699,0.3012311048776687,0.0,0.3012311048776687,0.4963091340907632,0.284655409385431,0.4963091340907632,0.0,0.06754297214027602
203,FILUSDT,2.3814826095354698,0.5781176944583546,80.0,0.0,80.0,1.5162111635806035,13.485259493101196,11.969048329520593,79.85739750445633,78.18521347933114,1.6721840251251905,67.7042206399739,0.7321213955005134,1.150705267762699,0.12564185895352617,0.6329404060248854,0.3198565912851627,0.31985659128516275,0.44462728028734716,0.5639404842944666,0.0,0.3389176185696966
205,FIOUSDT,1.5509816610242086,0.4357480396124899,80.0,32.0,48.0,0.31447311009443446,6.539386769282515,6.224913659188081,75.75757575757578,74.51178451178447,1.2457912457913096,59.64048258009875,0.4537698292174783,1.150705267762699,0.5896528582758831,0.5639404842944666,0.4928324505645304,0.6125018003744779,0.500137625789972,0.6329404060248854,1.0,0.8153672912167025
207,FIROUSDT,1.0574989407702553,0.46047299626180654,84.0,4.0,80.0,1.3425543034889147,7.196098837714935,5.85354453422602,77.63975155279502,76.00812231247009,1.6316292403249264,65.56659465275824,0.23390584068016163,1.150705267762699,0.47042402725684995,0.4081934325836765,0.26840884791090996,0.6329404060248854,0.4338701531900567,0.39269993905329453,0.0,0.3589810428827544
209,FISUSDT,7.417913189225333,0.0612828660229378,92.0,0.0,92.0,5.117554970266243,12.27493059232848,7.157375622062238,62.63864565090485,70.61520296680713,-7.976557315902284,72.73463154841673,0.41539702012783214,1.150705267762699,0.0,0.5,0.0,0.5441664060056303,0.14962690033130013,0.5639404842944666,0.0,0.30133438861048406
211,FLMUSDT,1.8290616002062794,0.9916688956790942,84.0,0.0,84.0,1.3655112281221626,10.560122021509741,9.194610793387579,78.41409691629956,72.76064610866372,5.653450807635835,67.65115529696624,0.43131957946130733,1.150705267762699,0.31213667484821084,0.6329404060248854,0.23868617645242945,0.3853860339929223,0.4359797355911031,0.46299401197604795,0.0,0.32375225368506316
212,FLOKIUSDT,7.055063859031386,0.09473946508895606,84.0,0.0,84.0,6.135413657627499,21.195365271142983,15.059951613515484,86.13516967201478,76.93263325477567,9.202536417239116,79.76961281316906,0.709060293088639,1.2833563897442193,0.5,0.5,0.6329404060248854,0.4338701531900567,0.0,0.7418636782315013,1.0,0.5958901438081765
214,FLOWUSDT,2.5715368158759877,-0.12167611162506296,96.0,0.0,96.0,2.034366222887149,11.425626786943155,9.391260564056006,84.09961685823755,83.62889146660108,0.47072539163647775,73.80489989640806,0.5309140733034587,1.150705267762699,0.46299401197604795,0.6329404060248854,0.07588129072780089,0.31985659128516275,0.1703173736056532,0.6329404060248854,0.0,0.37549017706658927
216,FLUXUSDT,1.1980720926637896,-0.2973357844332008,80.0,0.0,80.0,-0.5219874880346289,11.545084214161875,12.067071702196504,58.660883708322075,58.67069433706695,-0.009810628744872929,65.5885661804582,0.706297718534819,1.150705267762699,0.43387015319005673,0.0,0.518244865612913,0.5797405713428808,0.44061187023324005,0.6014045068669719,0.0,0.22839290526050543
218,FORTHUSDT,1.990864248231698,0.7251674419053011,56.00000000000001,0.0,56.00000000000001,0.6440195104988522,11.15136309351918,10.507343583020328,87.82608695652172,82.65733069661435,5.168756259907369,68.55711645890156,0.697488367166407,1.150705267762699,0.23330383006115224,1.0,0.38950337924311484,0.46299401197604795,0.397005320397465,0.5085057874430025,1.0,0.7846202552782156
220,FORUSDT,6.200091639193433,1.0916591234099087,84.0,4.0,80.0,4.13082087129092,14.527909625296196,10.397088754005276,72.30902777777774,70.4367448327609,1.872282945016849,71.97591491663626,0.5828225534032132,1.150705267762699,0.0,0.0,0.0,0.4431622788582783,0.20785904112324685,0.6329404060248854,0.0,0.05371695576782005
222,FRONTUSDT,2.069618211322301,0.5855664795946339,96.0,0.0,96.0,1.673725984718482,9.42373305370434,7.750007068985857,81.72436750998668,84.35146515984205,-2.627097649855372,65.11577503398523,0.8742488307696338,1.150705267762699,0.3300606164091181,0.3012311048776687,0.13039225606259908,0.43939807237679585,0.4287675503279258,0.5347904274450132,0.0,0.1821413068194631
224,FTMUSDT,7.284503593763762,0.9628203906953068,100.0,0.0,100.0,5.574282148012907,14.44664822990822,8.872366081895313,91.41604010025061,92.68362501702318,-1.267584916772563,79.14997972421511,0.569856556926242,1.150705267762699,0.0,0.5,0.0,0.6329404060248854,0.0,0.572861981371719,0.0,0.3689278525723812
226,FXSUSDT,-0.18513388298758912,0.7683160577634293,56.00000000000001,88.0,-31.999999999999993,-0.6441683192068091,-2.945667363154456,-2.301499043947647,57.7413479052823,52.894150981582705,4.847196923699599,46.194933922826436,0.5943959047368055,1.150705267762699,0.4865390891038108,0.41459411572714133,0.5203805458207743,0.6051735608343444,0.48386172155471163,0.6051735608343444,1.0,0.6540313320946773
228,GALAUSDT,-0.007354317689652541,0.44856426851886255,84.0,0.0,84.0,1.313129068124688,13.999546679601494,12.686417611476806,76.64926435690555,74.27412014945082,2.375144207454724,68.05622262182709,0.2344605470317001,1.150705267762699,0.4235395649996423,0.6329404060248854,0.25267643560214903,0.5347904274450132,0.39269993905329453,0.46299401197604795,1.0,0.5143654965189693
230,GALUSDT,1.0155428951121426,0.08096789525920184,92.0,0.0,92.0,-0.3500561476956445,10.108845179328512,10.458901327024156,84.58646616541355,83.78446115288223,0.8020050125313247,62.40390584236482,0.820627042584906,1.150705267762699,0.5776296642760628,0.46299401197604795,0.5251581880963092,0.3853860339929223,0.4276621453734747,0.5148317075606752,0.0,0.3463391490229444
232,GASUSDT,0.17001333170719293,0.6775031725461809,76.0,64.0,12.0,0.19432016742941016,1.4065145737328137,1.2121944063034036,66.79438058748403,66.87952320136226,-0.08514261387823296,58.64389229566614,0.6336650647346053,1.283555534518797,0.4668710098303835,0.5715388054750263,0.4297116473932839,0.6051735608343444,0.5085057874430025,0.6782023475376372,1.0,0.8219509658357047
233,GFTUSDT,1.624976897452715,2.3009924546788,76.0,0.0,76.0,0.8278494862687387,8.798539448235573,7.970689961966834,57.287705956907466,57.51364876630091,-0.22594280939344458,61.61919829050961,0.36185443603069645,1.200389668746435,0.5035558913173731,0.7211789578410646,0.26907015590200445,0.665511384502387,0.4534814244606954,0.46299401197604795,1.0,0.7667620214186613
234,GHSTUSDT,0.505667993364857,0.6070346921897843,80.0,0.0,80.0,-0.20937677492028772,3.5221437795451678,3.7315205544654555,49.75609756097564,47.80487804878047,1.9512195121951663,56.30632485102127,0.17218512244735096,1.150705267762699,0.5756402620607505,0.5232000618668317,0.5334561859169098,0.6329404060248854,0.527252186462023,0.6329404060248854,1.0,0.8140357919504293
236,GLMRUSDT,1.0814681691776264,0.864252315341317,84.0,0.0,84.0,0.7689880405877192,6.597344211069341,5.828356170481622,93.75788146279955,90.71038251366123,3.0474989491383155,63.89159188576721,0.6595017873074352,1.150705267762699,0.44699153652858925,0.46299401197604795,0.3472505280894004,0.3649924471299094,0.3672789659276976,0.5639404842944666,0.0,0.29969173910804964
238,GLMUSDT,4.812045031470035,0.3870149634263726,80.0,0.0,80.0,2.9349319458532186,17.47925796432193,14.544326018468713,64.02955879156706,64.86271100485402,-0.8331522132869651,68.04603265970903,0.7267948304998297,1.283555534518797,0.46299401197604795,0.5,0.0,0.5896528582758831,0.39269993905329453,0.6782023475376372,1.0,0.6612836559146584
240,GMTUSDT,0.8593723359459388,0.3264509740762938,80.0,0.0,80.0,0.4813669225276769,3.8849919417435146,3.4036250192158377,64.13155190133604,64.16581020897563,-0.0342583076395897,57.510739216337534,0.26638747086021103,1.150705267762699,0.5933418908360308,0.529318339479353,0.4726322272739934,0.5867863570328932,0.5164114456393445,0.4963091340907632,1.0,0.6381046518315646
242,GMXUSDT,0.9519501939464844,0.7053148099609428,80.0,0.0,80.0,0.5425085866447015,4.540608302770657,3.9980997161259557,85.29100529100529,77.81305114638447,7.477954144620824,62.33974142475376,-0.09323313485196329,1.150705267762699,0.6167696059438886,0.5639404842944666,0.38670890985624523,0.5085057874430025,0.4373716970342731,0.6329404060248854,1.0,0.7008209930837468
244,GRTUSDT,1.8310415224189898,1.210451791277187,96.0,0.0,96.0,0.5393968755030834,12.511667327103083,11.9722704516,81.76706827309236,86.98517082586966,-5.218102552777296,67.95680128017818,0.8706784975630082,1.150705267762699,0.31213667484821084,0.0,0.38922382650100085,0.22323593948492898,0.39269993905329453,0.5639404842944666,0.0,0.032309134604828094
246,GTCUSDT,3.8395987162148897,-0.27466437203300215,96.0,0.0,96.0,3.3256230175476276,13.990815819209907,10.665192801662279,58.0167417900837,58.96626435737835,-0.9495225672946503,83.0534063927371,0.24158965783513225,1.150705267762699,0.0,0.0,0.6329404060248854,0.5797405713428808,0.0,0.4963091340907632,0.0,0.07222945659341146
248,HARDUSDT,1.006670311853764,0.6974218175780492,76.0,0.0,76.0,0.7400337929064591,6.186898725765516,5.446864932859057,49.387755102040806,46.261937251844074,3.125817850196732,64.42575271378732,0.6829005971359079,1.150705267762699,0.6148844666123778,0.5347904274450132,0.35330740188602733,0.6067392909896602,0.38848693654895206,0.5347904274450132,1.0,0.6563710196199539
250,HBARUSDT,3.1009734585197077,1.0696180526452244,96.0,0.0,96.0,1.2446845094613348,11.391251209287532,10.146566699826197,83.74164810690424,87.98612727010827,-4.2444791632040335,71.60506315315197,0.8883378021715447,1.150705267762699,0.46299401197604795,0.0,0.3346358352912081,0.36499244712990936,0.1944640059786436,0.5896528582758831,0.0,0.06246484905460818
