,market,start,last_slope,last_slope_adi,aroon_up,aroon_down,aroon_diff,macd_diff,macd_line,macd_signal,stochastic,stochastic_signal,delta_stochastic,rsi_val,coef_corr,last_slope_btc
222,FLMBTC,2022-01-31,-0.8538672797500211,0.2259930800047884,4.0,64.0,-60.0,-0.1340543245828898,-3.130065073928272,-2.996010749345382,28.04878048780488,23.77190502640654,4.276875461398333,38.13043411872282,0.0071411158050853,-0.9206543483559834
223,GTCBTC,2023-09-02,-0.0011365848593823,0.422141589189686,28.000000000000004,36.0,-7.9999999999999964,0.1598752525067009,-0.2972896117931798,-0.4571648642998807,51.89873417721519,46.41350210970467,5.485232067510516,54.0350936908987,-0.8113456731861415,-0.9358558221934714
224,DENTUSDT,2023-09-16,-0.241639676332756,-0.3440158325506511,4.0,80.0,-76.0,0.6995226750513561,-2.32625987964893,-3.025782554700286,75.99999999999999,63.55555555555558,12.444444444444407,47.68343000258722,0.2503476833718723,1.0382252226473585
225,MBOXBTC,2022-10-11,0.023182767163772,-0.4747439231733376,20.0,100.0,-80.0,-0.1320311004518805,-0.2260169800530005,-0.0939858796011199,6.6508313539192585,8.688679460537427,-2.037848106618169,39.474240644044805,0.7379409339813073,-0.1368202039341508
226,MDTBTC,2022-04-29,0.196580266474918,-0.4097181797626294,64.0,20.0,44.0,-0.2348156660155754,0.6231614064840834,0.8579770724996588,9.999999999999956,16.66666666666664,-6.666666666666682,45.90854154198012,-0.0507632386194096,-0.1735574688857838
227,XNOBTC,2022-08-27,0.1054933396799932,0.7407477255080938,28.000000000000004,68.0,-40.0,0.0371376496538641,0.0408557170530663,0.0037180673992021,40.48843187660669,32.862218497357226,7.626213379249464,53.67520057347847,0.7133116484014324,-0.801514245174221
228,QUICKBTC,2022-09-20,-0.2056670959955905,-0.1211102445689813,92.0,44.0,48.0,0.1469252876275701,-1.1614262051204705,-1.3083514927480406,10.167029774872908,39.11327634321567,-28.94624656834276,41.82015006256958,0.7939822728932665,-0.2142653846354333
229,MBLUSDT,2023-02-21,0.183602496581698,0.0646709063889181,48.0,16.0,32.0,0.074950105555229,1.1561119974970977,1.0811618919418684,57.65611633875109,62.98830909609355,-5.332192757342462,59.36550439175144,0.8913758141638212,1.3812173289933978
230,MAVBTC,2023-09-21,0.0625550369673879,4.6409728891304605,20.0,8.0,12.0,1.056831352383413,-0.0811402663167104,-1.1379716187001234,39.99999999999999,54.49275362318838,-14.492753623188392,49.25535793636583,0.8006894626911308,2.038779301532262
231,TRUUSDT,2021-08-29,-1.587684503785202,-1.3233742005667832,32.0,0.0,32.0,-4.428714304893846,7.941267858974001,12.369982163867848,28.336192109777024,19.45111492281305,8.885077186963972,56.28263968304741,0.6583356843273489,1.212991631254395
232,GHSTUSDT,2022-11-17,-0.1407334421390318,-1.003468258902758,0.0,100.0,-100.0,-0.2543682112581962,-1.6575730587566584,-1.4032048474984622,2.586206896551633,5.271951197980097,-2.685744301428464,17.26549058125697,0.980027763503836,-0.0829828606278732
233,ALPHABTC,2023-01-04,-0.4439521782238935,1.324413026991712,8.0,92.0,-84.0,0.2024802176181408,-1.88200348862538,-2.08448370624352,51.79487179487181,47.877107877107896,3.9177639177639136,50.72960978987784,0.7841671137985867,-0.1323129839892813
234,TWTUSDT,2023-01-09,0.0314014303099864,0.2195458279570162,0.0,56.00000000000001,-56.00000000000001,1.4095298114320496,-4.889585809749448,-6.299115621181498,76.84380032206117,70.6524788952325,6.191321426828665,44.39700642002912,-0.4647783863485325,-0.1278372858332481
235,XLMUSDT,2022-04-20,-0.4196397674650317,0.3054549605176361,20.0,64.0,-44.0,-0.1333215829746875,-0.4495766981005538,-0.3162551151258662,40.21739130434777,42.1694863553849,-1.9520950510371264,46.6554271429166,0.5008572033044002,-1.1036959912542503
236,GTCBTC,2021-09-21,-1.903470625565974,-9.2758640327187,8.0,96.0,-88.0,-2.5153411058054465,-4.894070701743095,-2.3787295959376484,9.48148148148151,12.375704760018506,-2.8942232785369963,36.45216908463068,0.1759159660825703,-0.598459373044934
237,BANDBTC,2021-02-06,0.2813365158289246,-0.182890677012231,84.0,68.0,16.0,0.2044159579506806,1.1542578817586602,0.9498419238079796,65.2180950068787,71.95381834857436,-6.73572334169566,52.819044914391256,0.038557251035866,1.446155943922086
238,ATOMBTC,2023-03-20,-2.437130460089985,-1.043838359980428,4.0,100.0,-96.0,-1.6121121493227974,-5.290907813852215,-3.678795664529417,2.141466580142746,1.9355370331021973,0.2059295470405486,26.330668071323217,-0.1079799118117226,2.960936879834248
239,MBOXUSDT,2022-08-16,-0.0307673920404508,-0.2411880216821355,36.0,16.0,20.0,-0.0781986215109653,0.1649975198339488,0.2431961413449141,5.825242718446608,10.9987036885952,-5.173460970148591,49.30394915504222,0.7830648460600635,0.2944808091102919
240,MBOXBTC,2022-08-13,-0.0072879791566244,-0.6761818936817293,48.0,8.0,40.0,-0.1306168157349989,0.3847266409154461,0.5153434566504451,29.1073738680466,33.137863498020046,-4.030489629973452,51.07650754896581,0.6494817949590957,0.2255594878363821
241,DASHUSDT,2019-09-26,-0.2147029217489106,-2.912327957968114,72.0,100.0,-28.0,-2.093561003491902,-3.041207456307124,-0.9476464528152212,8.06077774916304,12.149750533961502,-4.088972784798461,30.03118789215317,-0.0131079358688419,-2.1607175681316315
242,GTCBTC,2022-02-16,-0.150125621680229,-0.6434317111263569,0.0,92.0,-92.0,0.1221476493306141,-3.6870905692175633,-3.8092382185481775,42.18241042345275,27.57871878393051,14.603691639522244,44.4014878080495,-0.2250817137117885,-0.6733521591712263
243,BANDBTC,2022-03-09,0.0404967545670458,-0.4107584581763223,0.0,100.0,-100.0,-0.2175404172676889,-1.0809097284457323,-0.8633693111780434,13.664596273291922,16.84002920092389,-3.1754329276319684,39.72147405085443,0.2903420625427628,0.0273407498417755
244,FISUSDT,2023-02-08,6.29048705098294,-0.5995318672813535,96.0,68.0,28.0,3.730703127675893,8.299852989314616,4.5691498616387225,50.558426404400734,65.4097478005307,-14.85132139612996,73.5575987438705,0.8835035485175654,-0.1366695499208988
245,LOKABTC,2023-03-15,-0.3692629526537901,-0.110352699298147,4.0,100.0,-96.0,-0.3872402491936477,-1.932569313940509,-1.5453290647468614,4.3103448275862135,11.330564174066282,-7.020219346480069,32.67515706670714,0.9110721913675858,-0.0984398663309459
246,PERPUSDT,2022-07-10,-0.0721477525532159,-0.0650597389324113,44.0,12.0,32.0,0.1495787079623993,-0.2578346624357579,-0.4074133703981572,73.39449541284402,47.19210453155407,26.20239088128995,48.36828919095908,0.7977394681360751,0.7056059691603057
247,WINUSDT,2022-04-02,0.4454429620755323,0.9961130336390226,92.0,24.0,68.0,0.348366994061575,0.8844417997293075,0.5360748056677325,65.87143803843608,68.44802574508846,-2.576587706652376,68.21047680333382,0.6503885003309506,1.2407880278076753
248,FILBTC,2023-05-09,-0.5580423534843516,-0.470417157034501,4.0,96.0,-92.0,-0.583158878630115,-3.4026471455379728,-2.819488266907858,16.809116809116762,15.12677816650178,1.6823386426149811,26.232838755298232,-0.1312117260424929,-0.2823356825949741
249,NMRBTC,2023-09-26,0.1106712702344982,-0.000644310158348,4.0,0.0,4.0,-0.2931355270808493,-0.4998967356956623,-0.206761208614813,38.37209302325585,28.68217054263572,9.68992248062013,50.23659374888936,-0.7067138776754013,0.5347671472686378
250,SNXUSDT,2022-04-02,0.3846248509317785,1.4567868554879857,96.0,0.0,96.0,1.2274941783784978,3.448589846142754,2.2210956677642564,69.811320754717,79.95351930333389,-10.14219854861689,71.53994507680335,0.3978809820630306,1.2407880278076753
251,XEMUSDT,2023-02-13,-0.7831195179686163,0.3091482062173576,68.0,0.0,68.0,-0.6195803489981468,0.7675245256090228,1.3871048746071697,12.903225806451603,23.0276670291168,-10.124441222665196,45.68422583687654,0.9745090780838775,-0.2242578094559105
252,GTCBTC,2022-08-30,-0.0369136973997298,-0.6601602254837896,8.0,96.0,-88.0,-0.4556962685190218,-1.3717943393969383,-0.9160980708779168,14.503816793893105,11.967769296013584,2.5360474978795207,39.54998197312777,0.4756986888860413,-0.4899685499139711
253,DGBBTC,2022-09-13,0.0666699346876084,-0.6955859366373922,4.0,96.0,-92.0,-0.4473029990361605,-0.5306859073967267,-0.0833829083605661,24.99999999999996,14.393939393939371,10.606060606060582,40.81708074442794,0.7454159867772051,-0.2071670657278639
254,CYBERUSDT,2023-12-29,0.0545977007010426,-1.6507285248575267,84.0,56.00000000000001,28.0,0.7134039370503182,2.261136480680129,1.5477325436298108,53.27018493459632,65.26838069463241,-11.998195760036095,52.16585077980944,0.5644454449915922,0.1910323485253542
255,UNIUSDT,2021-11-09,0.2131876407309982,0.2494286244660133,48.0,48.0,0.0,0.019941857942618,0.4157722379268591,0.3958303799842411,59.45945945945947,51.55925155925156,7.90020790020791,54.12754588762729,0.8383926423542855,0.2169465375488385
256,CTXCBTC,2022-04-03,0.163524918210867,0.6451380093767709,96.0,36.0,60.0,0.7206712337520451,0.0507899690414603,-0.6698812647105847,30.14354066985645,33.81180223285484,-3.668261562998389,55.32732599036324,-0.1021323743281355,1.1154866287554928
257,RLCUSDT,2024-02-13,-0.535524304657977,0.087466554876734,36.0,0.0,36.0,-2.1287706986653614,4.957982549213426,7.086753247878788,31.2020460358056,30.28644092771724,0.9156051080883608,52.8484021131172,0.3762183327335335,4.09429576178198
258,LINAUSDT,2021-06-21,-0.0785864486229238,-3.437930111554288,0.0,100.0,-100.0,0.256393105123232,-3.9906345560871497,-4.247027661210382,1.796407185628752,5.288173847586816,-3.4917666619580645,29.444847949953,0.9150665695292396,0.1514840376139397
259,PEPEUSDT,2023-10-04,0.301731765475848,1.6469609120346769,92.0,32.0,60.0,0.5072217969061587,-0.3579014188696652,-0.8651232157758239,48.0,53.333333333333336,-5.333333333333336,45.78182841096794,0.5659490204508781,0.4499477571864417
260,VIDTBTC,2022-04-19,0.1695958121965163,-0.2185909577618927,44.0,12.0,32.0,-0.6033683281812564,-0.3720928540483061,0.2312754741329502,27.835051546391743,12.895692970258075,14.939358576133673,47.74887133622377,0.5346045916759781,-1.155174012387308
261,KMDUSDT,2023-07-23,0.148100794810541,-0.4057470643309319,16.0,4.0,12.0,-0.7139019526210262,-0.4755055289345584,0.2383964236864677,7.228915662650603,7.515302029504082,-0.2863863668534794,41.34211577446557,0.6029128023171165,-0.2388368492094747
262,WANBTC,2023-08-05,0.4161157178765271,-0.4816107914581468,68.0,4.0,64.0,-0.3985804769073056,1.8682474426399711,2.2668279195472767,20.588235294117617,22.875816993464024,-2.287581699346408,49.57511652654841,-0.5223163599408178,-0.248345768986179
263,ADXBTC,2018-08-11,-0.2118063436453604,-0.5545325888086684,24.0,100.0,-76.0,-0.2902476397169993,-2.715124785554802,-2.4248771458378027,1.756198347107439,4.570693545836218,-2.814495198728779,28.04080203777493,0.5785467611670826,-1.243171211654478
264,FARMUSDT,2022-07-11,0.1778129201829255,0.375708757372181,36.0,0.0,36.0,0.2432902118042687,0.489332938696525,0.2460427268922563,32.33830845771144,43.44941956882255,-11.111111111111107,52.09114477367794,0.6659076874229973,0.4756139770916536
265,OCEANUSDT,2023-12-05,3.118523833818049,0.8226272040249064,100.0,16.0,84.0,1.5438000514493977,7.422530130475536,5.8787300790261385,76.4091858037578,87.44553539895777,-11.03634959519998,65.16143522477128,0.6694704752269379,1.8639574147898312
266,CHRUSDT,2022-03-23,0.317295895412967,0.3930182211599099,100.0,64.0,36.0,1.119308669997196,-0.2722204947520055,-1.3915291647492014,91.73553719008264,77.66589103747093,14.06964615261171,60.95754483216801,0.4446088535855685,0.1378543071529503
267,STMXUSDT,2020-12-02,1.1025511878032188,2.507545027780763,72.0,0.0,72.0,0.8864764575606632,5.07563376984157,4.189157312280907,71.37546468401489,52.18027972773839,19.1951849562765,65.71064431537073,-0.0203141770943073,1.17176209789243
268,LSKUSDT,2023-09-11,-0.3841964255631035,-0.4347539249016809,0.0,0.0,0.0,0.2852120557360331,-3.630555924518722,-3.9157679802547554,10.576923076923087,22.573260073260016,-11.996336996336929,33.18769204882115,0.1486006153623427,-0.5814356366901448
269,MBOXBTC,2023-11-12,-0.1294234644772228,0.2904172092175536,68.0,24.0,44.0,-0.050363443783541,-0.3947837061190311,-0.3444202623354901,10.706638115631698,7.851534618129892,2.8551034975018057,46.97522553523554,-0.8222746779444882,0.6079490079382682
270,AXSUSDT,2022-01-23,-0.7263229554159175,-0.7271069644366425,0.0,96.0,-96.0,-0.8473674744305448,-5.862779233836847,-5.015411759406302,19.73143326938886,10.73221631092715,8.999216958461709,30.018461709665587,0.4513425811925192,-2.7108091128242795
271,XEMUSDT,2022-08-20,0.1549734201300379,-0.9142264131946726,64.0,0.0,64.0,-0.5495447390993143,0.0519127691541623,0.6014575082534767,9.326424870466337,9.241205344968655,0.0852195254976795,39.23112510853189,0.9196987583337776,0.2163093549432589
272,FISUSDT,2022-10-30,0.1195100343149311,-0.3874315810793801,56.00000000000001,32.0,24.000000000000007,0.1083812715157959,0.738106061283899,0.6297247897681031,43.82022471910111,51.617401325266506,-7.797176606165394,56.21618540694112,0.9183850645592264,-0.0842886942049751
273,VIDTBTC,2021-12-01,-0.1886931498688883,-0.3215393785856291,60.0,16.0,44.0,-0.2710698405921282,-0.6449349635223243,-0.373865122930196,6.349206349206379,16.77301853181254,-10.42381218260616,41.84307426308573,-0.1542969190139604,-0.9553963948442924
274,HARDBTC,2023-01-17,-0.1907973227276636,0.22592949711929,4.0,88.0,-84.0,-0.4237914826683759,-1.6677200055835613,-1.2439285229151853,19.00826446281001,19.4594477343225,-0.4511832715124875,30.519756671697024,0.480053590877661,1.2995152719759917
275,MDTBTC,2023-12-07,-4.13924882746829,-0.6760667814439412,68.0,24.0,44.0,-2.1837895374207603,-0.1588504315427759,2.0249391058779844,5.319148936170207,3.867464539007059,1.451684397163147,45.55174128557948,-0.0726563452445154,3.366776809649707
276,CFXBTC,2022-06-17,-0.1398953885039857,-0.2887347320247083,16.0,84.0,-68.0,0.1849896685623606,-1.2718998347744062,-1.4568895033367668,58.33333333333329,45.13888888888886,13.194444444444436,43.62939282794718,0.2709199088668277,-3.439362271667
277,XNOUSDT,2024-01-25,-0.2887158271339887,-0.2648628139677648,12.0,32.0,-20.0,-0.9136016081836392,0.2925716990905584,1.2061733072741978,19.08127208480568,18.29801622246254,0.783255862343136,49.27061379067478,0.5524103906139015,-1.5903970784709975
278,BSWUSDT,2023-01-11,-0.0781213781962969,0.8642930337795043,100.0,48.0,52.0,0.2372273413635517,-0.0662151505560759,-0.3034424919196277,79.76539589442818,81.30337757884448,-1.5379816844162946,59.48209669539425,0.920974933034732,-0.1012185997045359
279,NKNUSDT,2020-04-07,0.4079347511933351,1.6163176475315104,28.000000000000004,0.0,28.000000000000004,1.4845568623392356,0.2111147829484672,-1.2734420793907684,65.79804560260585,68.51248642779586,-2.7144408251900103,52.40364453804788,0.5959882448146913,0.7663291533990444
280,CHRUSDT,2024-01-20,-1.4042736775455364,-0.384775627642086,64.0,0.0,64.0,-2.1464034473451186,8.131171904812348,10.277575352157466,52.20061412487204,45.95701125895604,6.243602865916003,57.18316115262964,0.3592563055728144,-1.4788775904003748
281,AUDIOUSDT,2023-02-21,0.2386000101414313,-0.2045769082859777,84.0,36.0,48.0,0.1125751320500634,1.425094015035345,1.3125188829852816,58.36092715231788,65.5629139072848,-7.201986754966917,58.98617098749742,0.9395729483966044,1.3812173289933978
282,WAXPUSDT,2023-01-03,-0.112802939926777,-0.4807698139737496,4.0,84.0,-80.0,-0.0188923893731645,-0.8916814876716223,-0.8727890982984577,17.543859649122822,16.959064327485393,0.5847953216374293,29.49517594184418,0.955797881743003,-0.1325680017600717
283,MBOXUSDT,2023-09-22,-0.1813051878862328,-0.2428709969916504,4.0,56.00000000000001,-52.00000000000001,0.1244945269912598,-1.3282352510789603,-1.4527297780702202,28.42639593908627,26.621748286649865,1.8046476524364048,38.36998844499923,-0.4601265212898877,0.7258120225361713
284,JSTBTC,2023-07-24,0.2894050963816271,0.2606521410162083,64.0,0.0,64.0,0.2491607267554173,0.6460187279908336,0.3968580012354162,13.793103448275875,20.15325670498085,-6.360153256704974,50.04087299805258,-0.8204515748517459,-0.0832440810661895
285,AGIXUSDT,2023-09-03,-0.3251963822197293,0.0995748044319753,20.0,32.0,-12.0,0.4850843508906384,-1.6904363059197125,-2.1755206568103507,67.58157974992376,49.47646640235846,18.1051133475653,47.93995368901079,-0.3155239660281803,-1.3180871556883116
286,OPUSDT,2023-01-23,4.13351873809721,-0.3957461725401671,96.0,0.0,96.0,3.597421164751937,16.404824967102414,12.807403802350477,74.30981595092025,76.68682772405347,-2.377011773133219,82.01615208812419,0.2861262655652895,2.5410219161026566
287,CYBERUSDT,2024-01-06,0.7751968118637457,-4.2898611160936095,88.0,24.0,64.0,0.5052114092875009,3.131771970402582,2.626560561115081,29.669320269442736,35.476627883241484,-5.8073076137987485,54.96361418890157,0.6073461075245726,0.2276578709688671
288,MDXBTC,2021-06-26,-2.799587991450068,-29.88823823563352,0.0,100.0,-100.0,-3.055725561131508,-9.99555268759872,-6.939827126467213,12.74697259400893,8.545489120267046,4.2014834737418845,38.19802582898367,-0.0182767909777133,-8.27259963457822
289,GLMUSDT,2023-10-13,-1.2382063124602616,-0.9870746805984976,68.0,0.0,68.0,-1.048798261952509,0.4864040763630264,1.535202338315535,21.75925925925929,18.05555555555558,3.7037037037037166,45.97319829903639,0.412801502011987,0.5033440351694489
290,KDAUSDT,2022-12-17,-0.0992345967085058,-0.6039459288021679,48.0,0.0,48.0,-0.0907815491697812,-0.2005279647732578,-0.1097464156034765,12.454212454212463,7.961969895252551,4.492242558959914,41.22924803955891,0.9555732052153796,-0.1518158285422642
291,SCRTUSDT,2022-09-10,0.0468625688128907,1.6633414157290751,96.0,76.0,20.0,0.1741503234399706,-0.280305900301764,-0.4544562237417346,34.78260869565217,31.493163933705542,3.2894447619466263,54.753208512208495,0.9414574433532048,0.2088745387234408
292,HFTUSDT,2023-03-05,-1.1968780825663476,-3.733702543158115,40.0,8.0,32.0,-3.0809070150934,2.137320157573903,5.218227172667303,11.589147286821676,7.940947266358134,3.648200020463542,46.94039964728845,0.5274434860753304,0.0
293,OMGUSDT,2024-01-12,-0.6523734914458412,0.7713859666838269,24.0,84.0,-60.0,-0.6348593283798363,-0.9926279276358834,-0.357768599256047,40.677966101694906,46.23553941350551,-5.5575733118106,44.94079153068317,-0.3348324719845099,0.569634983489782
294,YFIBTC,2024-02-13,-0.1962171576581903,-0.4802684564785613,0.0,96.0,-96.0,-0.2913460243243846,-2.022156424178277,-1.7308103998538922,12.264150943396189,10.754716981132,1.509433962264188,21.550510865087432,-0.5501358581035782,4.09429576178198
295,YFIUSDT,2023-01-15,-0.0958703922856033,1.2114029596228664,96.0,36.0,60.0,0.7724222193249656,0.8123350542147065,0.0399128348897409,78.25751734772552,83.72874407281256,-5.4712267250870354,77.57149758493216,0.9172412910478088,2.390200546261215
296,CHRUSDT,2021-03-11,10.627194690900456,1.0335286481731638,100.0,36.0,64.0,8.251652073626087,13.85172454705316,5.6000724734270735,63.22698971958107,77.07367786843147,-13.846688148850404,94.40184992633328,0.3492713596108533,1.4863462506823464
297,FLOKIUSDT,2023-10-30,5.241094846438188,-1.0386410259901049,88.0,24.0,64.0,4.317130132536839,14.81902891344,10.50189878090316,74.05956112852664,72.25705329153605,1.8025078369905856,72.9772270236096,0.3933245720232106,5.733570531518027
298,BALBTC,2023-07-13,-0.4239274941867494,-0.4579343734290772,0.0,40.0,-40.0,0.4844421392043991,-1.907388325758601,-2.391830464963,70.39999999999995,34.68359788359787,35.71640211640208,48.49120928464076,-0.8338277306524281,-0.1696380997421988
299,MOBBTC,2023-02-21,0.7696367049372828,0.8771711467528339,16.0,12.0,4.0,0.6996144393134793,6.068503378404188,5.368888939090708,46.53984008822717,51.26367061850933,-4.723830530282157,58.87814878530143,0.6309815048832715,1.8797018723315744
300,VOXELBTC,2022-03-31,-0.2596148847007837,10.072393984313258,96.0,36.0,60.0,1.8957597655696343,0.772587254573196,-1.1231725109964383,43.15886134067952,59.32474270775314,-16.165881367073617,54.87325182723104,0.5559917117066551,4.062455112283506
301,QIBTC,2022-05-08,-0.7150633408002705,-0.279601178959185,4.0,92.0,-88.0,-0.1514283176704758,-3.2011984310017065,-3.0497701133312307,12.121212121212102,9.043530994750505,3.077681126461598,29.98186645178697,0.8337189486963618,-0.7106736513997713
302,ANKRBTC,2022-04-03,0.5050642990691384,1.245212152427544,96.0,36.0,60.0,1.476404552095646,3.329063693814348,1.8526591417187013,77.7777777777778,78.34757834757838,-0.5698005698005773,65.52024164225416,0.0559752490847867,1.1154866287554928
303,FLMBTC,2023-03-25,-0.7077383259293172,-1.2144159209785534,0.0,100.0,-100.0,-0.3272878029468056,-3.792999214150365,-3.4657114112035594,2.4390243902438784,10.747888064961224,-8.308863674717347,23.911811310679383,-0.155422503118459,1.6026767623424836
304,MINAUSDT,2021-09-15,4.347753483422615,-42.90170542278392,96.0,24.0,72.0,5.205678348193963,20.03214656611013,14.826468217916164,85.06224066390041,87.8887743589979,-2.8265336950974955,70.00036878679015,-0.1677409801657841,-5.2039157222350205
305,CITYUSDT,2023-04-23,0.709055968400474,0.8754505005156953,76.0,0.0,76.0,0.5177380218165979,4.931670470046718,4.4139324482301205,70.31249999999999,66.87796364594307,3.4345363540569167,70.51768845368167,0.5961003391276867,-1.3430119060958998
306,GALBTC,2023-02-16,0.2128446757281997,-0.1429163778146712,68.0,8.0,60.0,-0.50180379627932,0.4746513453513099,0.97645514163063,7.4647497926458355,17.51912266150585,-10.054372868860014,46.638578742697554,0.7473588991755815,-0.4996944317281108
307,WBTCBTC,2021-07-21,0.0140252063516037,-0.496038247281851,0.0,96.0,-96.0,-0.2902267591959765,-1.1114063667265128,-0.8211796075305363,56.70103092783325,45.44565882059131,11.255372107241932,49.35028725518181,-0.1670191253074722,-0.1830911822296451
308,SUIBTC,2023-10-01,0.3137395498421818,1.5873879499626182,0.0,44.0,-44.0,0.8328216744580812,-0.9644153205855824,-1.7972369950436635,87.16814159292039,73.26205578133111,13.906085811589278,55.81458693339417,-0.0457407211941235,0.5573197110798295
309,ATOMUSDT,2024-02-13,1.9988520737745623,-0.3566896410824933,100.0,16.0,84.0,1.7011239246247096,0.527922236020423,-1.1732016886042866,94.21702404158545,77.43518978945328,16.781834252132157,60.8734635535022,0.0338476964031363,4.09429576178198
310,KLAYBTC,2023-04-17,0.0893705446842712,-0.0934036504139342,52.0,48.0,4.0,0.5763452331102701,-0.6282115117072653,-1.2045567448175354,29.520295202952045,36.28536285362853,-6.765067650676482,48.13412066138592,0.6758127147475368,0.3743537859601907
311,MKRUSDT,2022-07-09,0.2803595312366671,0.3616239512105303,48.0,16.0,32.0,0.5470490810582056,-0.4708346156707179,-1.0178836967289235,61.53846153846154,56.025641025641015,5.512820512820525,52.31802559547774,0.7451208081258711,0.7516697592916458
312,SUIUSDT,2023-10-07,0.1649457684529769,0.1580670534600024,76.0,4.0,72.0,0.1119950819825184,-0.8674771885365065,-0.9794722705190247,20.661157024793344,17.67020857929945,2.990948445493892,44.80400951737523,0.1208639581449302,0.8317914655903276
313,XVGUSDT,2022-10-10,-0.000734648812484,0.3630645072464149,12.0,52.0,-40.0,0.0003314194998601,0.0401310097459599,0.0397995902460998,19.999999999999982,29.23076923076926,-9.230769230769273,46.446541768848114,0.9614366120694214,-0.1494063350797338
314,MATICBTC,2023-10-21,-0.1553587676749949,-0.7691473821920368,32.0,96.0,-64.0,-0.0931912595036066,-0.9338771732263638,-0.8406859137227571,53.333333333333336,22.723092953271973,30.610240380061363,49.028200012836415,-0.7470645530307821,0.3788972282049617
315,EGLDUSDT,2021-10-29,0.5063535175014975,0.2137516268609598,84.0,32.0,52.0,0.0448529707898996,3.390990376073816,3.3461374052839163,60.849567099567096,44.35425685425681,16.495310245310286,56.11330546339469,0.8622137947989897,-0.2112878664120151
316,ALCXBTC,2024-02-14,-0.475699446167559,-0.1741476455052303,8.0,100.0,-92.0,-0.0176189247393507,-2.016482336317324,-1.998863411577973,19.47483588621443,14.277214465983826,5.197621420230602,44.63835631772532,-0.2923916483678935,1.957905443663129
317,PHABTC,2023-04-15,-0.1250759992357232,-0.2603297299307879,8.0,88.0,-80.0,0.4407572636114594,-1.6370305991227472,-2.0777878627342066,46.428571428571466,29.76190476190482,16.666666666666647,45.43329356534598,-0.3174515251874515,0.2912666778757327
318,WAXPUSDT,2023-08-26,-0.8055196912823755,-0.1139767047070096,0.0,64.0,-64.0,-0.3185795774462936,-4.3155996613005945,-3.997020083854301,26.89075630252102,25.490196078431385,1.4005602240896344,31.926821944289628,-0.2510345030300369,-1.838773859956972
319,MAVBTC,2023-09-07,0.9467585756180682,-6.377246871629785,76.0,64.0,12.0,1.453111129572922,-1.6181837320193022,-3.071294861592224,40.36697247706422,42.71151885830785,-2.3445463812436245,47.26450843133199,0.7697235423252698,-2.6026463361145096
320,FDUSDUSDT,2023-11-06,-13.855410967350734,-8.319611932080365,72.0,48.0,24.0,-6.0190282727123385,-3.3513644798422177,2.667663792870121,46.55172413793041,44.827586206896086,1.7241379310343206,42.52027168395598,0.2711973943137752,1.601681682004667
321,UMAUSDT,2020-12-25,0.0,4.288972777668522,88.0,44.0,44.0,0.1681137993847616,1.046427654616572,0.8783138552318104,18.26342137061972,19.86964544026196,-1.606224069642245,50.03280866923839,-0.3892364417917333,0.3930995091654462
322,BATUSDT,2023-05-24,-0.5851392679420724,-0.0969753828617929,0.0,52.0,-52.0,0.4945029588548406,-2.262296104914117,-2.756799063768958,43.928571428571445,58.09523809523808,-14.166666666666629,38.77662759024823,0.2094326000592063,-0.4598583107525298
323,ETHUSDT,2019-08-12,0.0264401579597694,0.1996435757175672,76.0,40.0,36.0,0.4544231602297852,-2.8165888306777376,-3.271011990907523,24.103967168262653,27.352319768584323,-3.2483526003216703,41.99800886947501,0.8360412940590628,-0.2224433233294413
324,LITBTC,2021-05-25,-4.947487677573203,3.833641267651563,12.0,92.0,-80.0,-2.534314705569056,-9.25513027659442,-6.720815571025366,22.4275832252486,18.72387952154489,3.703703703703699,33.43727868968439,0.4590419977589644,-4.6545419965438
325,PHAUSDT,2021-10-31,-1.7142345807516943,-2.7629426871945224,12.0,4.0,8.0,-0.7581441557372322,-3.006931932292481,-2.248787776555249,48.377403846153854,29.27605344996349,19.10135039619036,50.80352031746735,0.1330413786837104,0.0
326,WANBTC,2021-09-29,-0.6476935056241035,-0.5414247185648527,8.0,96.0,-88.0,-0.7016885265275986,-1.4593009465133877,-0.7576124199857889,11.048158640226662,10.336435990826937,0.7117226493997251,42.264874477315,0.3847193839082909,-0.3911585945151409
327,CKBUSDT,2022-07-18,-0.0221831159349728,0.2786649091903969,76.0,28.000000000000004,48.0,0.3628212819371503,0.3384482738525958,-0.0243730080845544,74.09638554216869,56.42570281124498,17.67068273092371,66.30519704970399,0.8595249568322761,0.1151707800866765
328,ASTBTC,2021-08-11,0.0808317890217268,-0.8070494734019742,96.0,0.0,96.0,0.6277615333166906,1.292353797434151,0.6645922641174604,68.59504132231407,68.4540758173258,0.1409655049882729,72.45115475891839,-0.397268626320456,0.8257979316358899
329,CELOUSDT,2022-09-14,0.0028590113422592,-0.8767508717889406,4.0,72.0,-68.0,0.0727514845642622,-0.3682198115117056,-0.4409712960759678,28.14371257485032,41.716566866267485,-13.572854291417164,41.613610015771016,0.9236199083899164,-0.2323385111300204
330,API3BTC,2023-09-10,0.159605520302126,-0.5633432090491988,68.0,4.0,64.0,-0.4053628276091428,1.567450793638205,1.972813621247348,36.47368421052633,39.03508771929827,-2.5614035087719387,50.28420330655413,-0.8401313797990293,-0.602566517439987
