,Unnamed: 0,coin,base_date,base_price,max_date,max_price,pct_change,pump_length,date_listing,pump_to_listing,state
536,536,slp,30-01-2021,0.012326242103298682,15-03-2021,0.10752731736352464,7.723446810666551,56,11-01-2020,385,bearish
537,537,slp,27-04-2021,0.03347776125481327,02-05-2021,0.3645333108709272,9.888819837632255,7,11-01-2020,472,bearish
539,539,snow,01-10-2020,0.13499996501862915,01-11-2020,0.842916517149404,5.243827670867076,44,14-03-2019,567,bearish
540,540,snow,09-01-2021,0.11549447800908187,20-02-2021,1.0655908679907984,8.226336066967686,45,14-03-2019,667,bearish
541,541,snow,08-05-2021,0.3240277137707109,04-06-2021,3.1683403328913564,8.777991814408022,28,14-03-2019,786,bearish
542,542,SNT,27-11-2017,0.0268175579106582,03-01-2018,0.6849183837776491,24.539923734272595,52,29-07-2017,121,bearish
543,543,sol,13-07-2020,0.5703312716454458,01-09-2020,4.794461849472079,7.406450930947062,77,11-04-2020,93,bullish
544,544,sol,08-01-2021,1.9231854639663053,25-02-2021,17.471803640467492,8.084825134043129,49,11-04-2020,272,bullish
545,545,sol,16-08-2021,23.858446096960073,09-09-2021,189.3444533132092,6.936160324260789,50,11-04-2020,492,bullish
546,546,solve,19-04-2019,0.0474142061235593,06-06-2019,0.5120845223312109,9.80023402683874,55,08-01-2018,466,bearish
547,547,solve,19-10-2021,0.06431367904245966,24-10-2021,0.4590268441055574,6.137312791614821,24,08-01-2018,1380,bullish
548,548,soul,09-02-2021,0.09535428384425924,01-04-2021,0.8237114184248868,7.6384311770433175,69,28-05-2018,988,bullish
549,549,soul,31-10-2021,0.5839473843186447,01-12-2021,3.5874072863888093,5.143374185286625,43,28-05-2018,1252,bearish
552,552,srm,05-01-2021,1.002864878309683,25-02-2021,6.958344391703768,5.938466529441111,59,11-08-2020,147,bearish
554,554,starl,05-10-2021,8.870854866909925e-06,25-11-2021,8.55160891552391e-05,8.640118166540107,56,01-07-2021,96,bearish
556,556,steem,16-04-2017,0.15254547033313196,06-06-2017,2.6641142926628856,16.464394628335654,60,18-04-2016,363,bearish
557,557,steem,04-12-2017,0.8303122226339715,03-01-2018,8.191466446138957,8.865525549116262,52,18-04-2016,595,bullish
558,558,step,07-08-2021,0.16888728874276138,13-09-2021,1.3329284793985994,6.892414457720577,48,25-04-2021,104,bearish
559,559,stmx,13-03-2021,0.009050471953449298,07-04-2021,0.09508927676585904,9.506554492953132,40,04-01-2018,1164,bullish
561,561,SUKU,10-03-2021,0.17576382850084102,21-03-2021,1.0600403847808089,5.031049697894676,41,04-08-2020,218,bullish
563,563,sure,23-10-2020,0.0009075353019150481,25-11-2020,0.007815671605864645,7.611975302087201,39,09-01-2020,288,bearish
564,564,sure,30-12-2020,0.0005627030639355693,27-01-2021,0.010347319530989245,17.38859639153135,29,09-01-2020,356,bearish
565,565,sure,12-02-2021,0.0011125682527091624,16-04-2021,0.00911884313559171,7.196210087234509,65,09-01-2020,400,bullish
566,566,sushi,15-01-2021,2.203266714133427,14-03-2021,23.053971169362196,9.46354080578466,80,28-08-2020,140,bullish
570,570,sxp,14-07-2020,0.4476496267826283,14-08-2020,4.302141440451082,8.610510504323807,46,24-08-2019,325,bullish
573,573,sys,25-01-2016,0.00032977411691475936,17-03-2016,0.01203397343802794,35.49156443996636,58,20-08-2014,523,bearish
576,576,taboo,29-09-2021,0.0007508900451654604,03-11-2021,0.04169198899193608,54.52342751161278,41,24-06-2021,97,bearish
578,578,tfuel,16-05-2020,0.0016283763284972127,25-05-2020,0.018125215270710544,10.130851605683711,33,26-03-2019,417,bullish
579,579,tfuel,19-02-2021,0.025072011213866045,24-03-2021,0.4790263408746126,18.106019728073818,61,26-03-2019,696,bullish
581,581,time,01-12-2021,44.61082572610576,12-01-2022,463.66855677093866,9.393633142271227,46,27-02-2017,1738,bullish
582,582,time,01-12-2021,44.61082572610576,12-01-2022,463.66855677093866,9.393633142271227,46,27-02-2017,1738,bullish
583,583,tlos,11-01-2021,0.01697348970274992,04-03-2021,0.3727358721234483,20.95988442276902,61,30-01-2019,712,bullish
585,585,tomb,08-09-2021,0.13678328240163706,28-10-2021,3.8588404892123913,27.211345871066822,50,07-06-2021,93,bullish
587,587,ton,26-02-2021,3.705481220345193,05-04-2021,24.68691259875937,5.6622689822887855,40,27-08-2020,183,bullish
588,588,tone,09-11-2020,0.000416977724727235,06-12-2020,0.018036630306799903,42.25562071354896,32,17-03-2018,968,bearish
590,590,tpt,30-01-2021,0.0003855391416318698,22-02-2021,0.06836879521450998,176.33295489823857,42,31-01-2019,730,bearish
591,591,trac,23-09-2021,0.38339784633198654,08-11-2021,2.47553236873948,5.4568238773983655,47,02-02-2018,1329,bullish
593,593,trb,19-07-2020,10.61548597721761,30-08-2020,75.21103946976861,6.085030269097669,46,06-10-2019,287,bullish
594,594,tru,05-08-2021,0.1172532180858708,12-08-2021,0.7374661364061135,5.289517238375732,22,22-11-2020,256,bullish
596,596,tt,13-02-2021,0.0046038141213053975,03-04-2021,0.03723373711512058,7.087584801221964,65,03-05-2019,652,bullish
599,599,twt,03-10-2020,0.021279097653404702,12-10-2020,0.1671180848850164,6.853626483934913,9,29-04-2020,157,bearish
600,600,twt,27-01-2021,0.12261582994054165,20-02-2021,0.8764178657501391,6.147673071047418,48,29-04-2020,273,bullish
601,601,ubsn,07-11-2019,7.058655817106531e-07,15-11-2019,6.208648705458606e-06,7.79579464749089,10,25-05-2018,531,bearish
603,603,ubt,24-01-2020,0.015917984635979297,08-03-2020,0.2690602954822449,15.902912123315534,64,23-05-2018,611,bullish
607,607,uft,05-02-2021,0.3727371639923637,14-03-2021,3.8514281507951456,9.33282570898686,49,15-10-2020,113,bullish
608,608,uma,13-08-2020,3.934919650662738,02-09-2020,25.021492310408497,5.3588318267678625,34,29-04-2020,105,bullish
610,610,unfi,29-05-2022,1.7586873907534302,08-06-2022,23.07896911024856,12.122837652438855,26,19-11-2020,556,bearish
611,611,Uni,31-12-2020,2.969937981631195,08-03-2021,34.621393833045,10.65727838331146,86,17-09-2020,105,bullish
612,612,upp,13-02-2021,0.02212943541892012,03-04-2021,0.3707247909608664,15.752564353445091,71,19-06-2018,970,bullish
613,613,uqc,29-04-2020,0.1804976732912548,02-06-2020,2.3820103658309817,12.196903441449466,79,20-12-2017,861,bullish
614,614,ustc,26-06-2022,0.006502223653732657,30-06-2022,0.08182226999064855,11.583736633494265,11,02-10-2020,632,bearish
616,616,veri,04-09-2021,1.0239229664654485e-35,27-09-2021,32.57530647479374,3.181421605107924e+36,25,18-06-2017,1539,bearish
617,617,veri,07-12-2021,14.310069515067509,28-12-2021,188.8661083547284,12.198126546895216,35,18-06-2017,1633,bearish
618,618,vet,10-04-2021,0.03945739567977938,21-04-2021,0.2607873694036083,5.609340654919434,54,27-07-2018,988,bullish
620,620,vgx,07-01-2021,0.13913950746549786,26-02-2021,7.002168591027539,49.32480507208818,65,30-07-2017,1257,bearish
621,621,vid,15-02-2021,0.08183762342446647,31-03-2021,0.9821124274092424,11.00074472245276,51,28-08-2019,537,bullish
622,622,vite,09-03-2021,0.025106629363748228,10-04-2021,0.3270065062952744,12.024707600433338,61,25-06-2018,988,bullish
627,627,vxv,06-05-2019,0.08117735507131353,27-06-2019,0.7433791140515471,8.157469018280969,52,28-10-2018,190,bearish
628,628,vxv,07-12-2019,0.02417779550748744,19-01-2020,0.21809856007187586,8.020613976337692,47,28-10-2018,405,bearish
629,629,vxv,21-12-2020,0.1577716948190638,27-01-2021,1.028889811004873,5.521384030163505,47,28-10-2018,785,bullish
630,630,waves,09-05-2017,0.383264,09-06-2017,6.47,15.881314185522251,62,02-06-2016,341,bullish
631,631,waves,26-02-2022,8.626025028195139,01-04-2022,54.59337387393527,5.328914383564928,38,02-06-2016,2095,bullish
632,632,waxp,11-02-2021,0.03948066367409411,02-04-2021,0.33411613547452884,7.462779102007969,59,08-01-2018,1130,bullish
634,634,whale,13-02-2021,7.0371929577859476,14-03-2021,49.34845458073161,6.012519747114863,34,17-07-2020,211,bullish
636,636,win,21-03-2021,0.00019599399689174016,06-04-2021,0.002681117061830357,12.679587662632885,41,02-08-2019,597,bullish
640,640,wrx,11-02-2021,0.1765830017332102,08-04-2021,4.096510194400049,22.198779917612036,55,06-02-2020,371,bullish
643,643,xava,15-11-2021,2.9762299528136262,04-12-2021,18.402151758453762,5.1830409780860505,56,14-05-2021,185,bullish
646,646,xdata,19-03-2020,0.005891693731638908,08-05-2020,0.08406906248877691,13.269082256825184,56,08-11-2017,862,bearish
647,647,xdb,12-02-2021,0.013165039384584564,14-03-2021,0.10627004627220664,7.072140399112077,55,18-08-2019,544,bullish
649,649,xdc,07-05-2020,0.0006811793270847138,29-05-2020,0.00482120248147917,6.0777287122214565,37,15-04-2018,753,bullish
650,650,xdc,04-02-2021,0.005821976365903165,16-04-2021,0.13144789490581255,21.577881915778093,90,15-04-2018,1026,bullish
652,652,xem,18-06-2016,0.0014820387565986607,28-06-2016,0.012273965714707622,7.281811565358028,33,01-04-2015,444,bullish
653,653,xem,02-04-2017,0.012608708303047387,23-05-2017,0.2678041298929906,20.239616577398753,59,01-04-2015,732,bullish
654,654,xem,07-12-2017,0.18343928516829755,07-01-2018,1.8685388274619263,9.186143201264787,56,01-04-2015,981,bullish
655,655,xido,03-03-2022,5.585347602620066,19-03-2022,81.56188075348024,13.602829860619572,16,08-06-2021,268,bearish
656,656,xki,09-11-2021,0.033356538264391354,27-11-2021,0.48794663523205,13.628215654888294,18,21-05-2021,172,bearish
657,657,xlm,03-05-2017,0.002766,21-05-2017,0.06612799999999999,22.907447577729567,44,06-08-2014,1001,bullish
658,658,xlm,08-11-2017,0.0267741,03-01-2018,0.8755629999999999,31.701864861937466,59,06-08-2014,1190,bullish
659,659,xmon,28-08-2021,1274.641298589372,27-09-2021,13203.016882902302,9.358221483576518,33,18-02-2021,191,bearish
660,660,xmon,28-08-2021,1274.641298589372,27-09-2021,13203.016882902302,9.358221483576518,33,18-02-2021,191,bearish
661,661,xmr,21-08-2016,1.4117221078143478,05-09-2016,13.860164850800874,8.817913011406631,34,21-05-2014,823,bullish
663,663,xno,08-11-2017,0.0881898,02-01-2018,33.6937,381.05892291398783,61,15-07-2017,116,bullish
664,664,xpr,03-10-2021,0.006046114676547687,20-10-2021,0.04713684126745014,6.796220182572709,28,07-04-2020,544,bullish
667,667,xrp,07-11-2013,0.00593466,02-12-2013,0.0575158,8.691507179855291,34,04-08-2013,95,bearish
668,668,xrp,21-11-2014,0.004543999999999999,18-12-2014,0.027913,5.142825704225354,53,04-08-2013,474,bullish
669,669,xrp,22-03-2017,0.005376,17-05-2017,0.405379,74.40531994047619,77,04-08-2013,1326,bullish
670,670,xrp,11-12-2017,0.203654,07-01-2018,3.39845,15.687371718699366,55,04-08-2013,1590,bullish
671,671,xvg,07-02-2015,2.2345876097621183e-06,19-02-2015,3.3220481039725926e-05,13.866492991636338,13,25-10-2014,105,bearish
672,672,xvg,25-01-2016,7.57231080577081e-06,11-04-2016,0.00022819536,29.135498377337303,83,25-10-2014,457,bearish
673,673,xvg,21-03-2017,1.036119e-05,06-06-2017,0.006659458199999999,641.7310183482787,78,25-10-2014,878,bearish
674,674,xvg,06-12-2017,0.00542864143103544,24-12-2017,0.261873816746146,47.239291556266444,31,25-10-2014,1138,bullish
675,675,xvs,10-01-2021,3.2864714315873926,20-02-2021,94.5736400923444,27.776650599595985,52,06-10-2020,96,bullish
676,676,xyo,15-03-2021,0.00021008419628018628,05-04-2021,0.007909821627336416,36.65072179340515,65,12-06-2018,1007,bullish
680,680,zec,28-04-2017,66.29,20-06-2017,401.35,5.054457685925478,58,29-10-2016,181,bullish
681,681,zig,22-11-2021,0.020934113638765062,01-12-2021,0.1779402478461798,7.500013466855183,9,15-04-2021,221,bearish
683,683,zmt,15-11-2021,0.2013458269937923,01-01-2022,4.416243208005324,20.933621738986822,48,04-02-2021,284,bearish
685,685,znn,25-08-2019,0.2337186445298273,17-09-2019,2.555385741735769,9.933598159772185,24,24-04-2019,123,bearish
686,686,znn,07-12-2019,0.5464074222982503,17-01-2020,4.538787088695691,7.306598526068786,53,24-04-2019,227,bearish
687,687,znn,31-12-2020,1.7857713368683206,09-02-2021,18.84584942117295,9.553338510977909,43,24-04-2019,617,bullish
688,688,znn,08-10-2021,7.810870968988656,02-11-2021,70.26505769240443,7.995803153243265,33,24-04-2019,898,bullish
